#{"t_start": 1725168459.8625982, "env_id": "VizdoomPredictPosition-v0"}
r,l,t
-0.059,15,11.930105
-0.115,29,12.000588
-0.059,15,12.04302
-0.071,18,12.093305
-0.059,15,12.137223
-0.059,15,12.179239
-0.107,27,12.245251
-0.071,18,12.294955
-0.087,22,12.363629
-0.075,19,12.428767
-0.071,18,12.490109
-0.067,17,12.547721
-0.067,17,12.604598
-0.071,18,12.653028
-0.091,23,12.717937
-0.075,19,12.767545
0.956,11,12.802566
-0.075,19,12.852761
-0.063,16,12.896259
-0.059,15,12.93672
-0.063,16,12.981488
0.951,13,13.020168
-0.075,19,13.069707
-0.071,18,13.116028
0.954,12,13.152172
-0.063,16,13.19746
-0.059,15,13.241815
-0.071,18,13.291669
-0.067,17,31.48836
0.944,14,31.528961
-0.067,17,31.573914
-0.083,21,31.626128
-0.063,16,31.670897
-0.075,19,31.720572
-0.059,15,31.762863
-0.075,19,31.812945
-0.067,17,31.859331
-0.059,15,31.901607
-0.063,16,31.944337
-0.075,19,31.993281
-0.067,17,32.036714
-0.067,17,32.082364
-0.063,16,32.125699
-0.059,15,32.166754
-0.079,20,32.219245
-0.083,21,32.27204
0.939,16,32.317468
-0.059,15,32.360233
-0.059,15,32.402797
-0.075,19,32.456107
-0.071,18,32.514005
-0.107,27,32.579702
-0.095,24,32.641571
-0.091,23,32.697246
-0.071,18,32.748826
-0.087,22,46.588436
-0.059,15,46.633636
-0.063,16,46.678942
-0.059,15,46.719816
-0.083,21,46.772952
0.957,11,46.807498
-0.059,15,46.849423
-0.063,16,46.895422
-0.071,18,46.941498
-0.067,17,46.989821
-0.067,17,47.037848
-0.099,25,47.096315
-0.059,15,47.138389
-0.059,15,47.180458
-0.091,23,47.235515
-0.063,16,47.279007
-0.075,19,47.33101
0.943,15,47.374337
-0.071,18,47.423663
-0.091,23,47.478115
-0.067,17,47.523267
-0.063,16,47.569315
-0.059,15,47.611413
-0.075,19,47.658497
-0.067,17,47.702663
-0.087,22,47.760001
-0.067,17,47.804563
-0.115,29,47.877634
-0.071,18,60.674764
-0.067,17,60.720387
-0.083,21,60.773817
-0.075,19,60.820941
-0.071,18,60.867754
-0.067,17,60.915012
-0.071,18,60.959134
-0.063,16,61.008821
-0.063,16,61.052008
-0.067,17,61.0979
-0.067,17,61.144444
-0.071,18,61.191062
-0.071,18,61.237053
-0.083,21,61.291081
-0.083,21,61.346002
-0.063,16,61.39168
-0.079,20,61.443487
-0.071,18,61.491297
-0.067,17,61.535783
-0.063,16,61.577597
-0.063,16,61.621444
-0.063,16,61.665664
-0.091,23,61.724182
-0.063,16,61.768294
-0.067,17,61.815182
-0.071,18,61.860264
-0.067,17,61.90592
-0.063,16,61.949747
-0.059,15,61.991262
-0.059,15,75.197164
-0.099,25,75.258735
-0.067,17,75.304869
-0.059,15,75.347188
-0.067,17,75.39434
-0.071,18,75.440185
-0.059,15,75.481595
-0.071,18,75.528771
-0.063,16,75.572409
-0.059,15,75.616145
-0.087,22,75.671535
-0.071,18,75.720292
-0.083,21,75.778038
-0.075,19,75.826488
-0.063,16,75.869142
0.936,16,75.914031
-0.071,18,75.95946
-0.123,31,76.033147
-0.075,19,76.080926
-0.075,19,76.131083
-0.063,16,76.175632
-0.071,18,76.222354
-0.099,25,76.278069
-0.063,16,76.325887
-0.059,15,76.370944
-0.063,16,76.41488
0.96,10,76.446219
-0.059,15,76.488385
-0.063,16,90.372573
-0.063,16,90.414925
-0.063,16,90.458217
-0.059,15,90.502989
-0.071,18,90.549262
-0.071,18,90.593179
0.948,13,90.62825
-0.067,17,90.671236
-0.067,17,90.716014
-0.067,17,90.762186
-0.075,19,90.809421
-0.075,19,90.855705
-0.075,19,90.909428
-0.059,15,90.949089
-0.071,18,90.997003
-0.063,16,91.039251
-0.059,15,91.083604
-0.063,16,91.124697
-0.075,19,91.171848
-0.075,19,91.219094
-0.079,20,91.269102
-0.075,19,91.318039
-0.123,31,91.384237
-0.067,17,91.429789
-0.107,27,91.494556
0.946,14,91.532657
-0.091,23,91.587351
0.944,14,91.626693
-0.063,16,104.062994
-0.059,15,104.108271
-0.067,17,104.162752
-0.067,17,104.207328
-0.079,20,104.26585
-0.059,15,104.309377
-0.067,17,104.359213
-0.071,18,104.406487
-0.063,16,104.44777
-0.059,15,104.489229
-0.075,19,104.536795
-0.075,19,104.583672
-0.059,15,104.626489
-0.059,15,104.667409
-0.059,15,104.708256
0.936,16,104.75115
-0.059,15,104.79347
-0.063,16,104.838361
-0.059,15,104.885295
-0.067,17,104.94046
-0.063,16,104.994881
-0.075,19,105.051331
-0.083,21,105.107009
-0.099,25,105.165769
-0.059,15,105.206868
-0.059,15,105.249517
-0.099,25,105.308207
-0.083,21,105.363191
-0.067,17,117.933677
-0.067,17,117.983421
0.951,13,118.022416
0.939,16,118.066337
-0.091,23,118.124744
-0.083,21,118.175715
-0.083,21,118.238366
-0.067,17,118.284746
-0.059,15,118.326685
-0.083,21,118.378878
-0.083,21,118.433345
-0.059,15,118.475307
