#{"t_start": 1724140454.0510976, "env_id": "VizdoomCorridor-v0"}
r,l,t
-4386.25827,63,0.610045
-4076.453384,35,0.620835
-4319.739746,97,0.647971
-4409.523148,308,2.176902
-3450.197784,67,2.19638
-4356.072845,70,2.216979
-4015.506104,124,2.252582
-4649.525421,40,2.26467
-4260.795288,45,2.278173
-3459.753128,32,2.287919
-4882.752762,33,2.297952
-4975.984283,44,2.310707
-1906.476471,26,2.318859
-3739.125229,122,3.85058
-4535.256271,402,5.369178
-4192.120941,123,5.405195
-3836.649551,60,5.423006
-4687.801575,183,5.475268
-3736.124786,53,5.49028
-4395.941528,52,5.50577
-4917.577087,26,6.911977
-4518.285965,106,6.943511
-5025.535675,68,6.963567
-3125.673523,525,8.47687
-4670.788254,52,8.496783
-4053.220001,55,8.514118
-4394.582245,42,8.527311
-4324.857758,35,8.537948
-4653.754822,57,8.55502
-4615.762741,115,9.988681
-4669.899048,68,10.009221
-4308.983658,50,10.024345
-4794.06044,118,10.058831
-4448.662323,64,10.077664
-4931.238205,41,10.089939
-2220.831848,27,10.098361
-4407.305389,525,11.577414
-5005.218018,61,12.993126
-2270.730927,44,13.006762
-3707.962311,49,13.021762
-4435.975586,52,13.037402
-3611.970734,114,13.070533
-4632.967789,75,13.092583
-4158.917892,116,13.126188
-3515.993637,45,14.416735
-4367.396317,52,14.433043
-4851.577896,42,14.44559
-4369.072662,59,14.463014
-4324.568954,40,14.475129
-3351.947952,52,14.489895
-3795.649719,51,14.505068
-2535.636841,19,14.511068
-4500.983261,313,16.135875
-4653.107193,40,16.148143
-4681.590179,55,16.164494
-3510.843292,31,16.174026
-4072.775574,40,16.186139
-4372.43689,38,16.197703
-4687.253143,47,16.211739
-4651.503647,91,16.238368
-2180.051575,29,17.699736
-4352.732697,48,17.714289
-4605.494202,50,17.72942
-4923.181595,40,17.741285
-4018.382965,46,17.75512
-2266.85466,40,17.766934
-4453.535034,96,17.795091
-4135.998108,41,17.807498
-4738.933594,71,17.827946
-3515.361938,47,17.841685
-4435.297211,65,19.420639
-4352.956635,178,19.472299
-4441.145447,130,19.510167
-2854.341949,43,19.523171
-4377.852478,43,19.53615
-4335.217651,51,19.551168
-4519.077286,120,21.031938
-4634.786804,45,21.045383
-3750.049561,29,21.054298
-2892.976868,42,21.066881
-4113.942108,525,22.560608
-2511.924072,45,22.574233
-3764.977188,381,24.227634
-4375.977249,32,24.237563
-4555.752197,73,24.258981
-3843.529785,408,25.774504
-4106.622284,50,25.789458
-3052.164612,24,25.79706
-2595.535736,525,27.414802
-3824.561783,247,28.954405
-3775.934555,44,28.968351
-4455.999512,107,28.99914
-4709.984299,85,29.024063
-4512.199356,140,29.063214
-4661.598877,73,29.084303
-4350.569427,63,30.542263
-4055.987717,39,30.554713
-4101.546249,67,30.574487
-4115.931976,44,30.587648
-4713.028595,63,30.606185
-4458.593628,85,30.630814
37.872253,14,30.635382
-3766.087463,62,30.653674
-4698.909668,44,30.66675
-4432.656464,68,32.194352
-4055.998581,32,32.205019
-2295.975586,27,32.213404
-4962.759048,43,32.226324
-3894.796982,152,32.269558
-4023.487076,33,32.279738
-2338.310165,525,33.856796
-4655.975876,35,33.867602
-3561.099716,131,35.414862
-4497.33815,88,35.440787
-2935.970764,525,37.005318
-4866.01619,134,37.044417
-4796.171463,131,37.082369
-3678.129257,41,37.094667
-4909.295166,35,37.105306
-2599.63649,45,38.504789
-3195.979919,49,38.527342
-5035.290817,53,38.54318
-4944.417801,135,38.582195
-4263.8526,42,38.594902
-4418.128326,71,38.615974
-3920.235367,89,38.641605
-4435.97963,82,40.105479
-4291.881287,23,40.113107
-4103.515381,61,40.131326
-4392.954529,70,40.151965
-4644.882782,26,40.160079
-3412.367508,24,40.167594
-3402.944763,525,41.768585
-1792.861237,28,41.77737
-3841.370499,80,41.800536
-4667.415192,47,41.814472
-3769.132324,65,41.833501
-4973.945877,40,43.181923
-1952.596863,525,44.87712
-4105.979813,54,44.894157
-3795.984207,35,44.904778
-4419.155258,76,44.926507
-4118.177155,60,44.944012
-4200.895523,73,44.964782
-4604.091019,48,44.978918
-3513.093521,59,44.996211
-4715.999313,43,46.559654
-3901.776672,36,46.57158
-4735.992538,525,48.239115
-3736.504257,32,48.249344
-4425.904221,139,48.288176
-3971.273056,29,48.296962
-2533.060211,42,48.309385
-3467.738327,34,48.319592
-4597.604233,27,48.327793
-4484.070496,83,48.351514
-4378.818314,59,49.800403
-4129.236465,121,49.835212
-3447.404068,62,49.853303
-2599.434967,47,49.867091
-4065.286072,38,49.878526
-4971.648697,46,49.892117
-4414.205139,58,49.908892
-3758.728073,54,49.924612
-3724.112946,30,49.933718
-4353.382599,41,51.412185
-3467.403381,60,51.430389
-4040.329834,62,51.448563
-4343.391403,27,51.456804
-4970.744675,50,51.47145
-4009.494232,41,51.483536
-4279.097321,67,51.503289
-4222.89241,85,51.529387
-4110.024658,70,51.549531
-3159.915802,49,53.125629
-4134.171753,63,53.144763
-1975.995026,44,53.157955
-3743.172302,120,53.191914
-4134.725967,52,53.207103
-4522.182983,150,53.249942
-4659.888336,44,53.263099
-3942.185013,57,54.633063
-3650.839798,38,54.645173
-4387.398392,131,54.682081
-4772.175934,72,54.703006
-4633.415726,74,54.72441
-3922.395172,405,56.294788
-4360.586975,54,56.31081
-3101.684586,28,56.319329
-2951.672958,62,56.337396
-1623.119736,31,56.346677
-4975.992935,37,56.357785
-4654.693344,46,57.889559
-4627.231918,102,57.919945
-2922.819763,76,57.942052
-2215.585571,31,57.951486
-4559.577286,85,57.975969
-4955.869629,44,57.988844
-5038.371338,198,59.424925
-3492.037674,48,59.439527
-3448.631561,23,59.446886
-4769.821533,78,59.469389
-3451.591843,18,59.475234
-3728.924118,35,59.485744
-4316.993347,38,59.497201
-2597.170471,30,59.506275
-3754.458115,41,59.518245
-4346.357101,70,59.538279
-2233.606415,37,59.549421
-966.755569,30,60.992176
-1211.481705,525,62.613754
-4239.388168,35,62.62506
-4683.641449,76,62.647263
-4298.330429,77,62.66943
-4595.121353,42,62.681897
-3571.463272,124,62.716027
-3212.656555,525,64.37163
-4394.634415,46,64.385273
-4036.293213,39,64.396876
-2853.158661,22,65.867102
-4654.234879,42,65.880123
-4031.99791,30,65.889331
-4232.775253,525,67.482082
-5053.103088,60,67.499261
-4338.798553,94,67.526479
-4122.065796,62,67.543826
-4779.480148,203,69.050918
-3497.478973,46,69.065044
-4408.642166,84,69.089509
-4356.922928,82,69.113583
-4019.813644,33,69.125669
-2862.963974,29,69.13448
-3720.275253,31,69.143984
-3169.661942,32,69.153598
-4415.958847,49,69.167924
-3995.651947,118,70.639073
-3753.880066,59,70.656634
-4409.207291,100,70.685205
-2775.170914,26,70.693178
-4535.976334,120,70.72715
-3756.97258,61,70.744303
-4724.063766,58,70.76106
-4040.17485,53,72.225427
-4926.130875,53,72.241668
-3173.047287,45,72.255053
-3752.872742,56,72.271466
-1603.066772,25,72.279084
-4591.098419,48,72.293086
-4391.227798,67,72.312509
-2269.778717,525,73.853671
-4922.691788,28,73.862275
-1759.543991,525,75.446352
-2875.175354,54,75.462217
-4728.258713,120,76.991686
-4349.638428,43,77.004682
-2874.092224,53,77.0202
-1146.659882,525,78.656554
-2489.801971,26,78.6646
-3712.152832,40,78.676486
-3052.847092,49,78.690746
-4399.561081,72,78.711259
-4372.196289,35,78.721839
-4623.930161,525,80.684425
-4715.945419,38,80.695947
-4634.20459,65,82.470403
-1932.574905,28,82.479087
-4735.077911,97,82.506944
-3869.193832,333,82.599533
-3175.997849,32,84.399484
-4475.946594,82,84.422471
-4415.736282,54,84.438339
-4483.111099,359,86.219041
-1309.725479,55,86.23548
-4497.078445,93,86.270888
-3997.244232,32,86.282339
-3174.809311,34,86.292577
-4664.02327,93,86.319472
-4291.082306,51,86.334374
-4075.999756,50,86.348448
-4766.861664,117,88.109694
-2485.909973,47,88.12371
-4535.902618,111,88.153905
-4052.962067,38,88.165185
-4942.864838,26,88.173106
-3069.777679,41,88.18521
-4674.961517,60,88.202523
-3445.181778,25,88.210156
-4046.857956,22,88.216938
-4629.91214,44,88.229958
-4968.066376,69,90.133395
-3633.891602,22,90.140352
-4399.438477,55,90.156451
-4675.647507,48,90.170243
-4733.899765,58,90.187024
-2559.909271,57,90.203265
-3067.921661,24,90.210679
-4035.976456,21,90.217254
-4655.520813,36,90.227962
-2632.093384,65,90.246743
-4939.043274,38,90.258055
-4414.078522,57,91.842123
-4613.864548,25,91.849921
-4128.357681,83,91.873971
-4030.994949,33,91.884007
-4658.414261,67,91.903427
-3986.221497,29,91.912231
-4399.221512,54,91.928184
-4462.590439,525,93.748601
-3973.419632,26,93.757063
-4292.167419,78,93.779819
-3481.084869,67,93.799343
-5044.099045,67,95.588234
-4681.052917,44,95.601376
-4276.086792,34,95.611637
-4295.822159,44,95.624454
-4353.118561,38,95.635708
-4875.994308,98,95.663614
-2189.009094,27,95.671819
-3775.932022,34,95.681676
-3090.27446,20,95.687879
-4397.12355,56,95.703984
-3826.095856,72,97.299503
-4992.543839,57,97.315642
-3924.963654,50,97.330252
-4399.755539,57,97.346857
-4391.319305,37,97.357825
-4579.077072,523,99.317393
-4212.211472,87,99.342802
-4415.10347,85,99.367475
-4661.088272,33,99.377505
-3817.00415,51,101.044646
-3706.215652,25,101.05246
-4332.991241,23,101.059706
-4171.707047,72,101.080587
-3735.848297,23,101.087754
-4331.261139,38,101.099092
-4574.431351,37,101.110306
-1417.672638,525,103.101447
-3429.066025,30,103.110671
-4271.486343,28,103.119217
-2515.978775,31,103.128488
-4475.356186,37,103.139379
-3114.433945,41,103.151474
-4597.235107,69,103.171268
-4833.124374,103,104.798213
-4402.789413,68,104.818136
-4859.065277,153,104.861146
-3663.65155,25,104.868956
-4127.794846,97,104.897133
-4531.434067,59,104.914179
-4390.406097,525,108.456806
-3689.585434,157,108.500953
-4654.704773,55,108.516785
-4291.998718,40,108.528665
-4064.150208,71,108.549165
-4955.112701,40,108.560853
-4359.797379,75,108.58245
-4352.791412,70,110.307092
-4755.975784,67,110.326706
-3484.047852,37,110.337812
-4486.693466,36,110.348639
-3771.718948,42,110.361588
-4706.220963,64,110.379828
-3770.246017,36,110.39061
-4659.244644,41,110.402816
-4723.236206,81,110.426277
-4467.152939,151,112.134607
-4644.773621,37,112.145768
-4288.127594,60,112.163339
-4617.878647,36,112.17407
-3539.43103,56,112.190317
-4942.738434,29,112.199057
-4665.430206,49,112.213466
-4670.121445,50,112.228111
-4720.440689,94,112.254076
-4672.591095,39,114.016956
-2231.393738,29,114.025969
-3715.862915,35,114.036452
-4415.98584,42,114.048486
-4480.322113,332,114.137179
-3787.319626,42,115.911724
-3489.85643,47,115.926331
-3489.693527,40,115.938371
-4643.124557,44,115.951417
-4031.509933,84,115.976264
-3126.233673,57,115.992763
-3644.297913,38,116.004086
-2717.777756,35,116.014469
-4399.860657,525,117.915528
-4670.206314,45,117.928832
-4055.943695,18,117.934579
-4369.45874,97,119.605124
-4685.011826,41,119.617427
-3470.580963,23,119.62463
-4915.963181,120,119.65738
-3047.555527,26,119.665338
-2019.700699,525,121.513831
-4751.222305,84,121.537961
-4633.146759,28,121.54657
-2261.657913,36,121.557326
-4335.999329,53,121.572915
-4857.671417,46,123.381766
-3560.650192,525,125.395349
-4429.691559,54,125.411201
-3765.915161,47,125.425031
-2947.758377,525,127.283408
-4044.369263,46,127.297056
-4157.564621,63,127.315299
-4412.582687,67,127.33459
-4079.372086,41,127.346504
-2792.551712,23,127.353506
-3870.524643,77,127.374897
-3734.993912,26,129.07144
-3855.254395,482,129.203929
