#{"t_start": 1726939144.6467412, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
476.0,144,0.523252
444.0,136,0.556904
476.0,144,0.593222
284.0,96,3.42034
284.0,96,3.453259
284.0,96,3.478117
380.0,120,3.508143
636.0,184,6.338234
348.0,112,6.416222
380.0,120,6.498921
508.0,152,6.603834
572.0,168,9.429438
284.0,96,9.495981
284.0,96,9.563065
796.0,224,9.717425
284.0,96,12.570872
572.0,168,12.676931
476.0,144,12.769216
380.0,120,15.466755
476.0,144,15.557089
700.0,200,15.682807
316.0,104,15.748171
604.0,176,18.480729
476.0,144,18.56998
444.0,136,18.655124
380.0,120,21.341619
444.0,136,21.427231
380.0,120,21.502594
284.0,96,21.563545
380.0,120,24.262853
284.0,96,24.324069
476.0,144,24.413993
284.0,96,24.474752
540.0,160,27.188663
380.0,120,27.26373
444.0,136,27.348586
1180.0,320,30.173448
284.0,96,30.235063
476.0,144,30.326629
700.0,200,33.233005
380.0,120,33.30875
380.0,120,33.386242
476.0,144,33.478953
284.0,96,33.546119
284.0,96,36.22621
380.0,120,36.301219
572.0,168,36.403488
380.0,120,39.234004
284.0,96,39.295897
316.0,104,39.377954
348.0,112,39.45037
380.0,120,39.527144
380.0,120,42.244225
444.0,136,42.332062
668.0,192,42.456299
764.0,216,45.449285
316.0,104,45.516621
284.0,96,45.578776
380.0,120,45.656735
284.0,96,48.371201
284.0,96,48.433132
380.0,120,48.510396
412.0,128,48.592477
412.0,128,48.674819
508.0,152,51.393723
380.0,120,51.47092
284.0,96,51.532655
284.0,96,51.594415
284.0,96,54.312104
380.0,120,54.388571
476.0,144,54.481113
380.0,120,54.557999
284.0,96,57.398998
380.0,120,57.475976
508.0,152,57.5747
380.0,120,57.65174
380.0,120,60.323668
380.0,120,60.398012
284.0,96,60.457865
476.0,144,60.547048
380.0,120,63.634749
572.0,168,63.749238
316.0,104,63.814222
540.0,160,63.913127
380.0,120,66.613487
284.0,96,66.674109
412.0,128,66.751684
284.0,96,66.811253
636.0,184,69.540033
284.0,96,69.599686
476.0,144,69.687568
284.0,96,69.746965
380.0,120,72.44278
284.0,96,72.502117
476.0,144,72.590497
380.0,120,72.66402
284.0,96,72.723114
412.0,128,75.393844
348.0,112,75.463298
572.0,168,75.564911
572.0,168,78.276418
444.0,136,78.35994
348.0,112,78.428511
412.0,128,78.507596
284.0,96,81.175664
380.0,120,81.248814
380.0,120,81.322781
316.0,104,81.387007
284.0,96,81.4457
572.0,168,84.179123
476.0,144,84.272291
284.0,96,84.335145
380.0,120,87.036295
476.0,144,87.128922
476.0,144,87.221777
284.0,96,87.295611
380.0,120,89.996495
412.0,128,90.078471
380.0,120,90.1565
380.0,120,90.232675
380.0,120,90.309944
380.0,120,93.038745
380.0,120,93.116636
572.0,168,93.225223
284.0,96,93.288149
316.0,104,96.479902
