#{"t_start": 1721189685.1319213, "env_id": "VizdoomDefendLine-v0"}
r,l,t
11.0,174,0.890632
6.0,83,0.957796
4.0,96,1.033467
6.0,113,1.124268
5.0,113,1.21435
6.0,148,1.332038
5.0,108,1.4175
5.0,96,1.493854
4.0,99,1.57212
4.0,94,1.646327
3.0,80,1.708819
7.0,128,1.811455
8.0,135,1.919266
9.0,127,2.02063
8.0,159,2.145374
8.0,96,2.222062
3.0,103,2.303016
4.0,98,2.927824
9.0,108,3.016423
8.0,107,3.103918
7.0,136,3.213737
15.0,235,3.404214
7.0,127,3.508167
4.0,109,3.595917
13.0,256,3.80217
6.0,135,3.910749
10.0,118,4.007699
4.0,109,4.095344
15.0,219,4.273804
17.0,254,4.479614
5.0,90,4.55271
6.0,136,5.01243
7.0,118,5.107491
21.0,303,5.351444
9.0,120,5.44912
12.0,197,5.608244
11.0,192,6.628411
6.0,97,6.70662
14.0,188,6.859969
19.0,277,7.0847
9.0,171,7.222085
6.0,130,7.3282
10.0,115,7.422242
5.0,99,7.855186
10.0,123,7.956712
7.0,130,8.062873
20.0,259,8.273279
10.0,133,8.381871
21.0,243,8.578074
14.0,231,8.765308
11.0,194,8.920686
10.0,143,9.037729
5.0,84,9.106793
13.0,173,9.248074
13.0,180,9.394179
9.0,132,9.852153
18.0,170,9.990815
6.0,116,10.085927
15.0,218,10.26275
13.0,176,10.406656
10.0,153,10.532026
14.0,169,10.669421
20.0,212,10.841609
6.0,84,10.910861
12.0,129,11.016421
16.0,174,11.158573
25.0,294,12.383857
14.0,147,12.854608
6.0,101,12.938317
15.0,157,13.066638
25.0,338,13.341083
17.0,211,13.513135
11.0,150,13.63596
15.0,169,13.774249
15.0,160,13.904741
9.0,97,13.984054
19.0,223,14.166417
5.0,76,14.22962
18.0,180,14.376476
19.0,198,14.88908
24.0,283,15.119579
15.0,151,15.243156
18.0,164,15.377051
12.0,115,15.471509
19.0,209,15.64215
20.0,224,15.824846
11.0,184,15.97219
22.0,238,16.166066
14.0,150,16.289479
18.0,218,16.466957
11.0,155,16.949908
12.0,131,17.057958
15.0,169,17.196282
23.0,253,17.401541
14.0,145,18.707213
19.0,190,18.862004
19.0,193,19.01981
11.0,112,19.11193
13.0,140,19.226634
11.0,167,19.363914
21.0,239,19.558765
18.0,247,20.109148
15.0,151,20.232956
14.0,150,20.355282
21.0,232,20.544436
12.0,130,20.651268
25.0,278,20.877475
17.0,200,21.040733
20.0,198,21.202717
17.0,191,21.358976
19.0,210,21.530595
25.0,264,21.745436
20.0,231,22.282799
12.0,130,22.389207
23.0,251,22.593762
13.0,137,22.706111
21.0,216,22.882043
23.0,252,23.087133
19.0,215,23.262115
25.0,291,24.758825
18.0,158,24.889058
21.0,204,25.406392
20.0,220,25.586546
11.0,121,25.686455
14.0,149,25.808527
14.0,136,25.920059
9.0,86,25.990829
15.0,123,26.091699
14.0,144,26.210063
12.0,131,26.317859
21.0,200,26.481474
23.0,240,26.677791
25.0,278,26.904817
14.0,154,27.031552
11.0,109,27.469588
13.0,140,27.583915
16.0,155,27.710807
26.0,259,27.921462
24.0,255,28.12963
15.0,153,28.254845
21.0,215,28.430165
10.0,112,28.522105
23.0,226,28.705849
15.0,167,28.842556
12.0,123,28.943172
12.0,113,29.035791
17.0,179,29.531965
17.0,154,29.657714
26.0,269,31.023508
23.0,263,31.238601
32.0,325,31.503667
15.0,123,31.604998
24.0,234,31.795613
14.0,131,31.902981
8.0,99,31.984639
13.0,122,32.085006
17.0,191,32.241155
17.0,156,32.720417
14.0,166,32.856232
13.0,126,32.959725
20.0,202,33.125895
16.0,162,33.258182
17.0,167,33.394952
25.0,243,33.593035
10.0,110,33.68406
18.0,171,33.823782
12.0,133,33.933242
29.0,315,34.18995
26.0,282,34.770226
18.0,176,34.913999
20.0,181,35.062158
22.0,210,35.233696
16.0,158,35.36294
24.0,209,35.533118
27.0,241,35.729546
23.0,239,37.392927
19.0,213,37.567317
30.0,333,38.18983
19.0,202,38.354874
28.0,295,38.594988
15.0,133,38.704072
16.0,147,38.824338
6.0,112,38.914045
22.0,208,39.083721
16.0,171,39.223929
18.0,167,39.360647
19.0,185,39.512399
29.0,325,39.777824
13.0,156,40.255176
23.0,209,40.425068
18.0,164,40.558766
27.0,322,40.821087
28.0,290,41.057383
23.0,218,41.235287
16.0,168,41.373025
33.0,361,41.666706
19.0,219,42.195659
18.0,158,42.324704
19.0,194,43.837728
18.0,165,43.972927
12.0,125,44.075603
25.0,272,44.297529
18.0,147,44.417805
25.0,240,44.613407
15.0,154,44.739592
28.0,280,44.968301
20.0,181,45.116052
21.0,173,45.610069
21.0,236,45.802696
23.0,208,45.970471
13.0,120,46.06913
32.0,329,46.337713
27.0,288,46.572687
21.0,207,46.741177
14.0,130,46.847606
28.0,255,47.055446
16.0,146,47.175086
39.0,416,47.864192
18.0,157,47.992943
15.0,132,48.101059
30.0,309,48.352936
19.0,168,49.74527
19.0,157,49.873968
21.0,235,50.065652
23.0,198,50.226872
20.0,189,50.38159
25.0,253,50.938175
25.0,220,51.117917
33.0,340,51.395018
23.0,217,51.572323
20.0,183,51.722254
