#{"t_start": 1727635264.230898, "env_id": "VizdoomMyWayHome-v0"}
r,l,t
-0.21,210,0.92371
-0.21,210,1.067696
0.8949,106,16.253751
-0.21,210,16.313779
0.918,82,16.337267
-0.21,210,24.839227
-0.21,210,25.014151
-0.21,210,25.164268
-0.21,210,41.718862
0.8435,157,41.834956
-0.21,210,51.371818
-0.21,210,51.430923
-0.21,210,51.490157
0.8857,115,64.839391
-0.21,210,65.010406
-0.21,210,65.185167
-0.21,210,78.82073
-0.21,210,78.888331
0.8436,157,93.154791
-0.21,210,93.287096
-0.21,210,93.411328
-0.21,210,105.585726
0.9751,25,105.596117
-0.21,210,105.669464
-0.21,210,116.726299
-0.21,210,116.882478
-0.21,210,132.639595
0.9165,84,132.664073
-0.21,210,132.723569
0.9412,59,132.740939
-0.21,210,139.907094
-0.21,210,139.968934
-0.21,210,156.106954
-0.21,210,156.274463
-0.21,210,156.462046
-0.21,210,167.053518
-0.21,210,167.112602
-0.21,210,179.089493
-0.21,210,179.250108
-0.21,210,194.67885
0.8625,138,194.792898
-0.21,210,194.965673
-0.21,210,211.650367
0.911,89,211.735615
-0.21,210,211.900973
-0.21,210,221.813637
-0.21,210,221.873257
-0.21,210,221.935356
-0.21,210,235.320303
-0.21,210,235.478399
-0.21,210,249.106566
-0.21,210,249.1655
-0.21,210,258.552482
-0.21,210,258.969694
-0.21,210,259.399012
-0.21,210,275.892504
-0.21,210,276.320145
-0.21,210,284.277021
-0.21,210,284.441244
-0.21,210,300.224193
-0.21,210,300.676284
-0.21,210,301.12658
-0.21,210,311.977336
-0.21,210,312.14164
-0.21,210,325.302908
-0.21,210,325.71865
-0.21,210,326.150473
-0.21,210,339.772331
-0.21,210,339.947719
-0.21,210,349.813987
-0.21,210,350.229736
-0.21,210,367.162646
-0.21,210,367.563571
-0.21,210,367.884869
-0.21,210,376.037511
-0.21,210,376.482823
0.8188,182,393.619766
0.8968,104,393.834873
-0.21,210,394.267726
-0.21,210,404.165099
-0.21,210,404.344731
-0.21,210,404.526416
0.9661,34,418.552258
-0.21,210,419.008286
-0.21,210,419.449792
-0.21,210,432.508661
-0.21,210,432.681376
-0.21,210,443.971644
-0.21,210,444.373759
-0.21,210,460.138425
-0.21,210,460.321115
-0.21,210,460.511593
-0.21,210,469.004934
-0.21,210,469.449125
-0.21,210,486.178995
-0.21,210,486.616253
-0.21,210,487.090766
0.9103,90,503.002893
-0.21,210,503.470851
-0.21,210,503.948528
0.9336,67,516.535271
0.9488,52,516.591488
-0.21,210,516.776115
-0.21,210,527.916044
-0.21,210,528.271151
-0.21,210,528.624853
-0.21,210,543.71892
-0.21,210,543.907635
-0.21,210,552.400974
0.807,193,552.846616
-0.21,210,553.30227
-0.21,210,568.346274
-0.21,210,568.798936
-0.21,210,578.238745
-0.21,210,578.425122
-0.21,210,590.882656
-0.21,210,591.343868
-0.21,210,591.774321
-0.21,210,605.361679
0.9763,24,605.386787
-0.21,210,605.580993
-0.21,210,614.878464
