#{"t_start": 1731910169.7796314, "env_id": "VizdoomCorridor-v0"}
r,l,t
-595.386322,27,0.775682
-478.475128,29,0.800776
-475.984802,12,0.811377
-510.219376,21,0.829274
-497.858734,28,0.852822
-551.373215,20,0.869936
-462.549423,38,0.901761
-435.200607,38,0.933482
-504.753967,21,0.951535
-431.87413,12,0.962057
-562.105637,19,0.978337
-416.109283,35,1.007786
-390.555817,20,1.024922
-537.937469,21,1.042885
-554.436676,20,1.060001
-354.441223,12,1.070602
-386.455063,41,1.104957
-353.168594,20,1.122137
-365.817001,63,1.174725
-372.684616,85,2.047127
-518.15921,19,2.063746
-449.292496,29,2.088376
-559.653702,25,2.109629
-444.738251,22,2.128574
-596.876328,20,2.145744
-582.536865,28,2.169443
-386.162125,22,2.188162
-498.950302,28,2.211892
-595.978104,12,2.222434
-506.938293,21,2.240417
-308.811615,56,2.287081
-327.554001,21,2.305099
-350.256104,38,2.337134
-596.99501,28,2.360838
-233.195084,12,2.371391
-469.400208,29,2.395908
-396.61026,38,3.295687
-353.048172,56,3.342721
-467.705124,50,3.384653
-539.916336,21,3.402755
-361.824905,56,3.449521
-364.68924,20,3.466681
-543.444168,30,3.492129
-549.346024,19,3.508451
-568.34108,34,3.537379
-597.136215,27,3.560327
-445.238358,46,3.598961
-487.256439,72,3.658951
-498.828033,13,3.670403
-413.037521,13,3.681778
-535.429031,35,4.583541
-537.932175,20,4.600747
-265.832352,21,4.618577
-426.703873,12,4.629116
-429.39946,44,4.665918
-461.208786,52,4.709116
-568.712814,34,4.737567
-546.636475,19,4.753796
-429.67775,43,4.789689
-471.002106,19,4.806009
-502.173203,13,4.817521
-420.165482,21,4.835326
-498.976974,20,4.852445
-407.484558,33,4.880178
-497.480362,19,4.896433
-353.422348,65,4.950265
-533.052155,21,4.968148
-75.754425,207,6.227622
-282.906219,64,6.281748
-337.668045,63,6.335038
-74.587921,174,6.479995
-439.795654,50,7.261451
-456.018997,19,7.278116
-393.502029,132,7.387337
-276.519745,12,7.398129
-477.708099,20,7.415468
-576.084915,28,7.439414
-580.359177,22,7.458462
