#{"t_start": 1724834267.6973054, "env_id": "VizdoomTakeCover-v0"}
r,l,t
292.0,73,2.391424
354.0,89,2.47719
117.0,30,2.526043
190.0,48,2.574309
322.0,81,2.639151
505.0,127,2.74719
256.0,64,8.306417
347.0,87,8.377431
253.0,64,8.445565
215.0,54,8.498158
464.0,116,8.58607
227.0,57,8.632465
154.0,39,8.672398
413.0,104,14.253305
259.0,65,14.312588
465.0,117,14.40247
369.0,93,14.477629
279.0,70,14.534597
305.0,77,14.59605
250.0,63,20.436028
340.0,85,20.504892
423.0,106,20.586588
175.0,44,20.625112
172.0,43,20.663577
365.0,92,20.741918
352.0,88,20.820843
107.0,27,25.127209
525.0,132,25.236636
389.0,98,25.313171
332.0,83,25.383502
290.0,73,25.444758
126.0,32,25.48033
278.0,70,25.533382
149.0,38,29.985536
356.0,89,30.055167
120.0,30,30.084338
530.0,133,30.183443
307.0,77,30.245905
175.0,44,30.287521
222.0,56,30.335391
112.0,28,30.365797
198.0,50,34.10729
205.0,52,34.16749
324.0,81,34.228952
426.0,107,34.325912
555.0,139,34.459409
280.0,70,34.523952
105.0,27,38.56718
195.0,49,38.607348
125.0,32,38.637899
316.0,79,38.695396
120.0,30,38.724735
264.0,66,38.785074
202.0,51,38.839782
187.0,47,38.886807
528.0,132,38.989857
306.0,77,43.12747
103.0,26,43.157404
174.0,44,43.218279
216.0,54,43.28107
133.0,34,43.32211
207.0,52,43.372976
122.0,31,43.407368
364.0,91,43.486008
351.0,88,43.570525
332.0,83,48.140314
408.0,102,48.22467
296.0,74,48.285636
334.0,84,48.346022
420.0,105,48.418886
197.0,50,48.469974
231.0,58,52.702397
670.0,168,52.891265
612.0,153,53.027333
121.0,31,53.062838
151.0,38,53.101084
438.0,110,57.385225
369.0,93,57.455265
254.0,64,57.503987
287.0,72,57.55953
484.0,121,57.652565
117.0,30,57.681453
260.0,65,57.730741
452.0,113,61.989141
169.0,43,62.030323
473.0,119,62.119934
339.0,85,62.189644
658.0,165,66.469367
310.0,78,66.531518
683.0,171,66.654455
143.0,36,66.689178
476.0,119,66.772909
273.0,69,66.826921
419.0,105,71.057495
110.0,28,71.090153
185.0,47,71.14375
242.0,61,71.205676
687.0,172,71.345059
167.0,42,71.404591
96.0,24,71.43561
607.0,152,75.882189
331.0,83,75.970043
240.0,60,76.031014
243.0,61,76.092138
489.0,123,76.200016
149.0,38,76.239968
316.0,79,80.505486
203.0,51,80.550269
302.0,76,80.610612
237.0,60,80.661536
341.0,86,80.731729
351.0,88,80.806192
351.0,88,85.194288
244.0,61,85.29202
275.0,69,85.359174
371.0,93,85.439698
121.0,31,85.481991
280.0,70,85.555414
440.0,110,85.663284
247.0,62,90.005311
136.0,34,90.046341
613.0,154,90.158107
143.0,36,90.200659
131.0,33,90.236294
115.0,29,90.266681
283.0,71,90.33174
112.0,28,90.364152
194.0,49,90.410999
115.0,29,90.447071
442.0,111,94.546018
255.0,64,94.59874
462.0,116,94.694875
312.0,78,94.761396
265.0,67,94.82558
261.0,66,94.88513
99.0,25,100.087081
123.0,31,100.125022
251.0,63,100.179414
118.0,30,100.208314
337.0,85,100.284317
375.0,94,100.377744
375.0,94,100.452483
535.0,134,104.876856
585.0,147,104.991792
312.0,78,105.054707
483.0,121,105.153143
159.0,40,105.192569
343.0,86,109.668443
184.0,46,109.70573
225.0,57,109.76962
296.0,74,109.831647
407.0,102,109.93538
546.0,137,110.091906
222.0,56,110.145856
349.0,88,114.752281
375.0,94,114.855893
419.0,105,114.957539
367.0,92,115.037636
217.0,55,115.098102
233.0,59,115.164297
429.0,108,119.318674
484.0,121,119.415464
542.0,136,119.518572
144.0,36,119.551911
102.0,26,119.580351
138.0,35,119.615864
657.0,165,124.000033
331.0,83,124.069988
404.0,101,124.162759
355.0,89,124.246041
468.0,117,124.340932
290.0,73,128.580292
384.0,96,128.691395
246.0,62,128.744235
232.0,58,128.792314
180.0,45,128.837058
385.0,97,128.916023
333.0,84,133.014161
477.0,120,133.107001
232.0,58,133.155676
294.0,74,133.22201
302.0,76,133.284243
102.0,26,133.314048
429.0,108,133.400426
120.0,30,133.43152
384.0,96,137.485661
267.0,67,137.539434
170.0,43,137.58078
479.0,120,137.672552
158.0,40,137.718865
127.0,32,137.753294
331.0,83,137.828038
175.0,44,142.04376
115.0,29,142.071037
292.0,73,142.134335
145.0,37,142.168758
288.0,72,142.227846
185.0,47,142.272225
344.0,86,142.332975
231.0,58,142.375146
328.0,82,146.723709
327.0,82,146.791936
271.0,68,146.847206
285.0,72,146.907235
103.0,26,146.935737
248.0,62,146.986615
354.0,89,147.060784
155.0,39,147.097345
163.0,41,147.136576
341.0,86,151.304762
169.0,43,151.345838
236.0,59,151.392661
382.0,96,151.469635
368.0,92,151.546237
424.0,106,151.63147
133.0,34,151.665727
322.0,81,156.153305
312.0,78,156.218742
202.0,51,156.259912
179.0,45,156.301493
512.0,128,156.405998
163.0,41,156.447741
499.0,125,160.748278
205.0,52,160.799579
298.0,75,160.862728
237.0,60,160.913472
149.0,38,160.950304
283.0,71,161.006079
401.0,101,161.087462
335.0,84,165.3482
152.0,38,165.384008
195.0,49,165.426426
361.0,91,165.498198
427.0,107,165.579446
250.0,63,165.632221
307.0,77,165.694282
376.0,94,169.861031
198.0,50,169.903314
501.0,126,169.993673
412.0,103,170.069806
97.0,25,170.099853
201.0,51,170.143873
235.0,59,170.197822
388.0,97,174.438474
527.0,132,174.546126
205.0,52,174.595847
247.0,62,174.65172
402.0,101,174.734673
270.0,68,174.79588
410.0,103,178.958534
419.0,105,179.04878
613.0,154,179.171938
369.0,93,179.247524
286.0,72,183.137124
138.0,35,183.170399
495.0,124,183.267266
524.0,131,183.372261
208.0,52,183.424907
469.0,118,183.522009
197.0,50,187.695801
284.0,71,187.761679
279.0,70,187.819852
180.0,45,187.864339
118.0,30,187.894666
220.0,55,187.943445
403.0,101,188.022247
301.0,76,188.086323
143.0,36,188.120634
247.0,62,192.155668
391.0,98,192.233943
122.0,31,192.264319
434.0,109,192.352526
301.0,76,192.415889
480.0,120,192.509887
205.0,52,196.933739
213.0,54,196.978658
486.0,122,197.078221
372.0,93,197.152066
157.0,40,197.192236
255.0,64,197.245768
109.0,28,197.275484
317.0,80,201.219473
146.0,37,201.25434
323.0,81,201.320938
416.0,104,201.400834
217.0,55,201.44732
164.0,41,201.485762
419.0,105,201.563103
490.0,123,205.776647
460.0,115,205.863813
328.0,82,205.924304
295.0,74,205.980793
291.0,73,206.036872
500.0,125,210.39142
120.0,30,210.421295
268.0,67,210.482206
243.0,61,210.533841
123.0,31,210.562151
154.0,39,210.595587
148.0,37,210.628946
126.0,32,210.659607
232.0,58,210.704416
186.0,47,210.74491
102.0,26,210.770943
624.0,156,215.071999
147.0,37,215.106669
161.0,41,215.141952
416.0,104,215.220077
138.0,35,215.255864
435.0,109,215.337943
366.0,92,220.357561
414.0,104,220.438602
284.0,71,220.499194
548.0,137,220.608411
218.0,55,220.657207
271.0,68,220.712192
312.0,78,225.551039
536.0,134,225.660102
142.0,36,225.694813
201.0,51,225.740733
