#{"t_start": 1725343050.213779, "env_id": "VizdoomTakeCover-v0"}
r,l,t
704.0,176,0.393382
114.0,29,0.427524
115.0,29,0.461456
217.0,55,0.525948
394.0,99,0.640789
216.0,54,0.70356
455.0,114,3.219419
221.0,56,3.284448
241.0,61,3.355631
384.0,96,3.466526
117.0,30,3.501544
447.0,112,3.631521
385.0,97,5.986274
320.0,80,6.088539
293.0,74,6.182119
235.0,59,6.255224
245.0,62,6.32937
196.0,49,6.388695
218.0,55,6.455007
134.0,34,6.496063
566.0,142,9.003151
609.0,153,9.186992
182.0,46,9.242235
515.0,129,9.39728
408.0,102,9.524578
222.0,56,12.649941
428.0,107,12.778009
192.0,48,12.835514
231.0,58,12.905359
132.0,33,12.944854
208.0,52,13.006602
568.0,142,13.177681
158.0,40,15.049937
234.0,59,15.120597
114.0,29,15.15593
131.0,33,15.195777
270.0,68,15.279854
278.0,70,15.366433
178.0,45,15.420802
114.0,29,15.456211
236.0,59,15.528373
385.0,97,17.660706
537.0,135,17.832907
184.0,46,17.891741
119.0,30,17.930278
280.0,70,18.018595
414.0,104,18.149681
163.0,41,18.199507
271.0,68,20.238197
229.0,58,20.309744
317.0,80,20.407369
140.0,35,20.4496
143.0,36,20.493088
157.0,40,20.542119
436.0,109,20.673586
254.0,64,20.751572
174.0,44,20.804657
212.0,53,22.826493
210.0,53,22.888227
469.0,118,23.688109
241.0,61,23.759915
315.0,79,23.851647
166.0,42,23.90096
301.0,76,23.991172
497.0,125,26.102471
102.0,26,26.136446
151.0,38,26.186329
174.0,44,26.244055
111.0,28,26.280313
303.0,76,26.379899
849.0,213,28.654684
467.0,117,28.789534
357.0,90,28.895165
304.0,76,28.984737
404.0,101,29.102211
381.0,96,29.214092
383.0,96,31.181195
239.0,60,31.251008
653.0,164,31.443087
371.0,93,31.551789
395.0,99,33.705634
215.0,54,33.769742
157.0,40,33.816619
249.0,63,34.748209
160.0,40,34.79886
331.0,83,34.901178
298.0,75,34.988981
286.0,72,35.07256
372.0,93,37.093687
316.0,79,37.186315
452.0,113,37.318904
176.0,44,37.369908
342.0,86,37.471334
333.0,84,37.569072
277.0,70,37.651849
277.0,70,39.623822
268.0,67,39.704609
322.0,81,39.798529
122.0,31,39.83599
327.0,82,39.9321
115.0,29,39.966182
151.0,38,40.010525
281.0,71,40.095396
351.0,88,42.198669
231.0,58,42.266726
289.0,73,42.352151
365.0,92,42.459044
191.0,48,42.515503
294.0,74,42.601494
163.0,41,42.649173
118.0,30,42.685262
402.0,101,44.593264
172.0,43,44.643899
108.0,27,44.676135
329.0,83,45.429922
218.0,55,45.495376
103.0,26,45.527212
399.0,100,45.644596
350.0,88,45.748926
152.0,38,47.877199
270.0,68,47.95669
226.0,57,48.022846
537.0,135,48.179186
222.0,56,48.244136
396.0,99,48.359134
201.0,51,48.419065
193.0,49,50.431021
387.0,97,50.544426
341.0,86,50.645604
260.0,65,50.721546
394.0,99,50.83825
331.0,83,50.93504
375.0,94,53.03775
222.0,56,53.103673
160.0,40,53.150517
274.0,69,53.231562
230.0,58,53.299449
229.0,58,53.368363
298.0,75,53.456749
127.0,32,53.494815
326.0,82,55.553096
361.0,91,55.690339
220.0,55,55.773007
190.0,48,55.844967
423.0,106,56.896907
