#{"t_start": 1721182967.9494424, "env_id": "VizdoomDefendLine-v0"}
r,l,t
12.0,150,5.698374
14.0,213,5.840679
8.0,93,5.903764
15.0,199,6.036227
8.0,94,6.099699
10.0,128,6.185381
14.0,183,6.307694
15.0,173,6.422841
13.0,191,6.550315
14.0,156,6.653734
9.0,116,11.515363
11.0,139,11.608489
23.0,258,11.780021
10.0,100,11.847727
24.0,282,12.03572
24.0,284,12.22472
21.0,232,12.378837
9.0,113,12.454405
12.0,137,12.5462
24.0,275,12.729026
16.0,185,17.963792
13.0,116,18.042032
17.0,179,18.161394
19.0,193,18.290162
30.0,330,18.50917
16.0,157,18.614011
8.0,93,18.676353
16.0,196,18.806628
12.0,108,18.878636
14.0,151,18.979438
14.0,138,23.816141
20.0,171,23.930886
10.0,77,23.982876
32.0,329,24.202004
23.0,211,24.342729
15.0,127,24.427726
23.0,221,24.575233
17.0,151,24.676208
17.0,176,24.793384
13.0,123,24.876391
18.0,146,30.09592
25.0,214,30.237701
20.0,182,30.358589
21.0,221,30.505841
29.0,297,30.702767
15.0,125,30.786412
26.0,268,30.963914
13.0,112,31.038991
22.0,184,31.161723
24.0,202,31.29667
23.0,223,36.212935
18.0,173,36.328329
25.0,230,36.481883
27.0,242,36.643082
22.0,206,36.780652
19.0,169,36.893695
41.0,353,37.127856
30.0,267,37.305168
24.0,219,37.45093
41.0,400,37.716691
19.0,164,42.94049
24.0,224,43.089957
28.0,215,43.232726
34.0,334,43.455314
27.0,279,43.64073
25.0,221,43.787575
23.0,214,43.930346
28.0,264,44.10573
27.0,259,44.278299
19.0,164,44.387817
19.0,168,49.25471
23.0,246,49.418239
31.0,290,49.609948
19.0,174,49.725765
20.0,174,49.841485
15.0,116,49.918889
19.0,165,50.028465
25.0,224,50.177332
25.0,250,50.342755
22.0,212,50.483672
22.0,217,55.381758
20.0,188,55.507239
17.0,159,55.613438
31.0,271,55.793357
25.0,254,55.962318
19.0,184,56.084565
26.0,244,56.246409
33.0,323,56.460298
22.0,194,56.589416
23.0,219,56.735117
24.0,244,62.004745
32.0,291,62.198144
23.0,197,62.328961
28.0,267,62.505966
33.0,316,62.715455
26.0,228,62.867351
26.0,246,63.031747
19.0,171,63.146112
33.0,305,63.349874
24.0,197,63.481301
27.0,239,68.396155
24.0,207,68.533645
24.0,184,68.655493
32.0,264,68.830376
24.0,210,68.969788
37.0,368,69.214324
22.0,181,69.334764
21.0,195,69.464601
20.0,189,69.590129
33.0,289,69.780955
27.0,236,75.047085
15.0,141,75.1414
22.0,195,75.271108
21.0,177,75.389186
27.0,271,75.570261
19.0,156,75.674335
23.0,194,75.803219
24.0,216,75.947026
25.0,236,76.103986
24.0,196,76.234395
25.0,231,81.1504
28.0,233,81.305296
25.0,220,81.451551
33.0,322,81.665626
23.0,197,81.79665
30.0,254,81.964932
27.0,258,82.13656
32.0,276,82.319821
28.0,253,82.487746
17.0,179,82.607644
23.0,214,87.847785
25.0,259,88.019789
27.0,223,88.167813
13.0,119,88.248028
22.0,208,88.38624
