#{"t_start": 1727152103.2191172, "env_id": "VizdoomDeathmatch-v0"}
r,l,t
0.0,58,10.750723
4.0,97,10.864091
0.0,51,10.931779
0.0,145,11.0734
4.0,87,11.171346
0.0,53,11.242383
0.0,54,26.833805
1.0,78,26.924402
14.0,124,27.061358
2.0,97,27.174176
0.0,74,27.271483
1.0,63,27.360366
0.0,117,38.967126
0.0,157,39.131407
0.0,83,39.243662
0.0,57,39.313544
9.0,205,52.130066
0.0,78,52.22014
1.0,60,52.294403
1.0,71,52.38516
6.0,178,52.598595
0.0,115,63.75062
0.0,68,63.825214
1.0,85,63.930101
3.0,120,64.050047
2.0,149,75.82209
6.0,65,75.909243
0.0,88,76.014662
6.0,133,76.152475
4.0,80,76.257439
3.0,79,76.367479
0.0,106,88.716971
20.0,128,88.856824
2.0,91,88.965105
0.0,109,89.083133
0.0,59,89.152042
0.0,59,101.862867
0.0,69,101.964341
0.0,61,102.040349
8.0,151,102.202898
0.0,76,102.290868
0.0,41,102.345418
3.0,60,102.41591
1.0,111,114.554715
0.0,69,114.644526
7.0,84,114.750787
3.0,154,114.909128
0.0,68,114.99936
0.0,61,126.432073
0.0,96,126.528408
0.0,74,126.619179
1.0,118,126.732076
7.0,210,138.348857
0.0,90,138.449155
3.0,58,138.525967
5.0,90,138.633713
0.0,31,138.686938
0.0,55,138.768141
6.0,74,138.862875
0.0,90,149.900287
3.0,77,149.980767
7.0,173,150.160119
3.0,105,150.266917
0.0,92,150.363501
0.0,57,161.184489
1.0,90,161.281135
1.0,75,161.36663
0.0,78,161.447903
1.0,70,161.520588
0.0,70,161.606642
0.0,74,161.691116
1.0,101,173.328141
0.0,158,173.485337
0.0,66,173.560196
0.0,50,173.623596
0.0,79,173.726591
4.0,139,184.967437
0.0,61,185.048882
5.0,149,185.215251
0.0,86,185.328433
0.0,69,185.421073
2.0,94,197.552639
6.0,99,197.678868
9.0,104,197.801896
0.0,211,198.026451
10.0,107,210.224637
10.0,128,210.381319
0.0,45,210.437813
0.0,57,210.520728
0.0,45,210.580946
0.0,62,210.659211
0.0,69,210.737808
0.0,79,223.239763
3.0,84,223.334237
4.0,116,223.452771
0.0,95,223.576534
0.0,86,223.670169
0.0,51,223.733665
0.0,70,234.828347
12.0,119,234.98959
0.0,127,235.119101
35.0,301,247.086798
3.0,120,247.222041
0.0,66,247.303234
1.0,76,247.41196
2.0,89,247.531876
3.0,91,259.571503
15.0,166,259.740343
3.0,140,259.884342
0.0,46,259.953311
0.0,54,260.028451
5.0,103,272.506559
