#{"t_start": 1721553763.9398365, "env_id": "VizdoomMyWayHome-v0"}
r,l,t--0.21,525,1.45577
-0.21,525,1.725972
-0.21,525,1.997719
-0.21,525,2.269614
-0.21,525,2.542106
-0.21,525,2.813225
-0.21,525,3.082946
-0.21,525,3.349409
-0.21,525,3.615871-0.21,525,4.181769-0.21,525,5.368887
-0.21,525,5.63857
-0.21,525,5.908931
-0.21,525,6.18348
-0.21,525,6.457891
-0.21,525,6.736913
-0.21,525,7.006495
-0.21,525,7.277424
-0.21,525,7.54691
-0-0.21,525,8.420036-0.21,525,11.860184
-0.21,525,12.132151
-0.21,525,12.402879
-0.21,525,12.671364
-0.21,525,12.940422
-0.21,525,13.208997
-0.21,525,13.478811
-0.21,525,13.747-0.21,525,14.704268
-0.21,525,15.119581
-0.21-0.21,525,18.679665
-0.21,525,18.948651
-0.21,525,19.216702
-0.21,525,19.49187
0.9968,8,19.49699
-0.21,525,19.771173
-0.21,525,20.045296
-0.21,525,20.316772-0.21,525,21.501571
0.8439,391,21.836874-0.21,525,25.440181
-0.21,525,25.712326
-0.21,525,25.983535
-0.21,525,26.25446
-0.21,525,26.523182
-0.21,525,26.794005
-0.21,525,27.06921
-0.-0.21,525,28.15457
-0.21,525,28.60946
-0.21,525,29.060921-0.21,525,32.515002
-0.21,525,32.783024
-0.21,525,33.052444
-0.21,525,33.323132
-0.21,525,33.593618
-0.21,525,33.863912
-0.21,525,34.13267
--0.21,525,35.215547
-0.21,525,35.675349
-0.21,525,36.135487-0.21,525,39.603901
-0.21,525,39.881628
-0.21,525,40.156532
-0.21,525,40.43193
-0.21,525,40.709605
-0.21,525,40.983939
-0.21,525,41.259362
-0.21,525,41.534472
-0.-0.21,525,42.61959
0.9353,162,42.76524-0.21,525,46.775915
-0.21,525,47.049435
-0.21,525,47.322569
-0.21,525,47.599967
-0.21,525,47.8723
-0.21,525,48.143152
-0.21,525,48.415911
-0.21,525,48.689493
-0.21,525,48.963572
0.990.838,405,49.3021-0.21,525,53.638953
-0.21,525,53.914359
-0.21,525,54.187389
-0.21,525,54.460353
-0.21,525,54.731699
-0.21,525,55.005985
-0.21,525,55.277396
-0.21,525,55.546804
-0.21,525,55.819824
-0.21,525,56.098389
-0.21,525,60.688445
-0.21,525,60.961721
-0.21,525,61.23554
-0.21,525,61.507599
-0.21,525,61.780791
-0.21,525,62.05291
-0.21,525,62.323565
-0.21,525,62.594918
-0.21,525,62.867474
-0.-0.21,525,63.42740-0.21,525,67.752304
-0.21,525,68.032388
-0.21,525,68.308213
-0.21,525,68.588105
-0.21,525,68.86429
-0.21,525,69.143997
-0.21,525,69.419548
-0.21,525,69.693357
-0.21,525,69.974591
-0.21,525,70.756677-0.21,525,74.787499
-0.21,525,75.062793
-0.21,525,75.338898
-0.21,525,75.614832
-0.21,525,75.88871
-0.21,525,76.163839
-0.21,525,76.438398
-0.21,525,76.714471
-0.21,525,76.988266
-0.21,525,77.26653
-0.21,525,77.540698
-0.21,525,77.809784
-0.21,525,78.082885
-0.21,525,78.35615
-0.21,525,78.625875
-0.21,525,78.895149
-0.21,525,79.165633
-0.21,525,79.434511
-0.21,525,79.70476
-0.21,525,79.9769
