#{"t_start": 1721620197.0307488, "env_id": "VizdoomCorridor-v0"}
r,l,t
-27.291733,27,0.425588
-115.977814,37,0.45677
-20.467911,20,0.47426
122.148651,254,0.680804
-98.445114,63,0.732821
-115.975601,21,0.750911
-81.303146,21,0.768768
-93.530975,21,0.786602
-115.987732,35,0.816028
-103.234818,28,0.839571
4.834488,19,0.855708
-68.50177,21,0.873447
-85.735092,21,0.891165
-98.756271,20,0.908089
-64.316986,34,0.936698
-71.389023,19,0.953045
-105.048828,101,1.03583
-93.618423,30,1.061013
-80.859589,11,1.070671
-77.685028,46,1.109076
-111.413345,65,1.162624
-81.327789,37,1.193583
-115.997162,30,1.218657
-115.976318,11,1.228365
-104.676712,28,1.25178
-98.053284,20,1.268709
-98.274612,35,1.297897
-115.975586,28,1.321362
-103.770859,30,1.346452
-56.050888,45,1.383854
-100.136215,20,1.400814
-106.403763,13,1.412051
-115.954834,29,1.436112
-107.12529,13,1.447364
-115.975784,37,1.478056
-91.288254,28,1.501501
-79.798859,20,1.51864
-111.277969,36,1.548456
-95.046326,21,1.566274
-110.885025,12,1.576673
-105.383194,21,1.59439
-106.163116,20,1.611267
-93.608109,28,1.634688
-113.705093,33,1.662169
-105.404434,18,1.677492
50.050491,57,1.724782
-97.588425,28,1.748186
-115.997147,20,1.765022
-115.997162,20,1.781858
-98.953323,21,1.799455
-115.9617,21,1.817014
-96.086197,20,1.833829
-103.929321,22,1.852234
-31.773666,21,1.86989
-92.015747,12,1.880329
-115.997162,28,1.903609
-41.631134,35,1.932603
-1.144684,72,1.991443
-58.100021,21,2.009129
-95.489563,12,2.01947
-115.975601,29,2.043495
-110.884979,21,2.060995
-115.186584,26,2.082679
-72.548553,28,2.105992
-115.99057,44,2.772642
-115.91713,20,2.789839
-103.499695,11,2.799578
-110.065323,20,2.816512
-112.017242,13,2.827725
-8.123932,29,2.852121
-106.009995,20,2.869127
-92.130417,12,2.879624
-113.637985,34,2.908115
-74.420654,22,2.926803
-81.570114,21,2.944616
-44.418091,12,2.955062
-31.522034,36,2.985328
-115.961594,11,2.995094
-25.531097,22,3.013699
-30.14534,28,3.03733
-0.126709,49,3.078172
-115.994308,13,3.089517
-85.858566,46,3.1279
-111.730835,13,3.13929
-87.982483,38,3.170965
-92.181412,37,3.201642
-99.607834,28,3.225059
6.932541,71,3.283419
-102.179779,22,3.302188
-106.993851,30,3.327341
-96.756317,13,3.338624
-45.094391,37,3.369585
-104.32991,21,3.387509
-108.695465,37,3.418365
-115.908005,13,3.429685
-62.961441,27,3.45232
-55.192719,19,3.468432
-114.436371,21,3.486353
-93.46106,21,3.504209
-74.625717,20,3.521411
-83.659653,28,3.545235
-109.21875,37,3.576188
-76.827591,44,3.612627
-72.999664,29,3.636968
-102.769608,26,3.658807
-113.078964,63,3.710613
-77.451843,30,3.735755
-115.224487,21,3.753534
-83.561386,21,3.771335
