Episodio,Puntaje
349,[707.66595]
350,[226.61516]
351,[634.8207]
352,[243.42009]
353,[657.92444]
354,[291.22046]
355,[689.23364]
356,[631.5121]
357,[606.98816]
358,[-9.355011]
359,[729.50116]
360,[642.7081]
361,[273.29337]
362,[248.72223]
363,[-115.88156]
364,[580.5615]
365,[269.84976]
366,[278.0311]
367,[746.0555]
368,[2277.5994]
369,[265.31842]
370,[245.76425]
371,[693.2212]
372,[256.58643]
373,[758.15265]
374,[299.5619]
375,[266.38898]
376,[599.52954]
377,[261.87726]
378,[666.2808]
379,[618.23816]
380,[263.2469]
381,[658.2706]
382,[-107.727295]
383,[617.4402]
384,[-115.905136]
385,[692.68066]
386,[613.0592]
387,[-106.54025]
388,[636.31775]
389,[-112.584366]
390,[700.08203]
391,[269.8791]
392,[259.06702]
393,[592.3901]
394,[-115.97673]
395,[-115.97673]
396,[274.98444]
397,[256.453]
398,[210.94704]
399,[227.73694]
400,[2276.2373]
401,[2276.2637]
402,[261.42377]
403,[321.37622]
404,[256.7246]
405,[617.78784]
406,[170.94118]
407,[235.93997]
408,[2279.4346]
409,[676.91016]
410,[282.0067]
411,[243.70836]
412,[650.09406]
413,[618.30225]
414,[274.09766]
415,[2279.948]
416,[698.0499]
417,[2279.9604]
418,[299.61108]
419,[625.9824]
420,[277.97885]
421,[263.33487]
422,[2277.21]
423,[208.59941]
424,[273.21536]
425,[596.3516]
426,[583.171]
427,[238.41254]
428,[717.87335]
429,[203.7907]
430,[578.2592]
431,[249.56396]
432,[245.72234]
433,[277.14313]
434,[739.24536]
435,[666.89636]
436,[307.284]
437,[-99.58591]
438,[683.7423]
439,[279.24213]
440,[215.68639]
441,[632.5028]
442,[603.0155]
443,[648.28345]
444,[696.26495]
445,[282.5723]
446,[199.17494]
447,[229.85704]
448,[247.69258]
449,[2277.786]
450,[246.805]
451,[-115.9393]
452,[-110.24173]
453,[257.4472]
454,[250.16179]
455,[225.77478]
456,[280.6164]
457,[255.07816]
458,[2279.184]
459,[645.1077]
460,[726.32306]
461,[629.33453]
462,[323.46744]
463,[258.20163]
464,[643.13525]
465,[242.19743]
466,[223.22154]
467,[671.6797]
468,[278.62158]
469,[244.74486]
470,[680.31055]
471,[726.8774]
472,[2277.1948]
473,[288.20282]
474,[681.37933]
475,[-115.94176]
476,[759.21893]
477,[711.38837]
478,[297.03455]
479,[276.9235]
480,[2276.1626]
481,[710.11475]
482,[684.15027]
483,[313.28726]
484,[2277.2979]
485,[-115.97673]
486,[323.6535]
487,[682.92896]
488,[638.60767]
489,[676.84485]
490,[220.95885]
491,[730.6366]
492,[2277.6873]
493,[250.17567]
494,[327.0338]
495,[2279.647]
496,[284.69904]
497,[576.8565]
498,[279.11255]
499,[244.59492]
500,[339.29907]
501,[727.1243]
502,[653.55066]
503,[607.3554]
504,[224.89336]
505,[729.9269]
506,[735.17535]
507,[683.90356]
508,[284.92102]
509,[239.94804]
510,[686.59015]
511,[2278.8882]
512,[203.65758]
513,[717.1602]
514,[690.9371]
515,[-115.97601]
516,[2278.957]
517,[236.97229]
518,[173.05641]
519,[286.65247]
520,[-115.976746]
521,[257.05737]
522,[717.82587]
523,[659.5862]
524,[2278.6538]
525,[743.5423]
526,[259.52798]
527,[689.26166]
528,[264.97525]
529,[212.0086]
530,[311.51944]
531,[209.87265]
532,[234.09093]
533,[287.21826]
534,[242.73386]
535,[646.34357]
536,[263.37854]
537,[-115.998795]
538,[235.2893]
539,[2277.2705]
540,[305.28552]
541,[398.94037]
542,[2277.1138]
543,[652.1008]
544,[591.5459]
545,[2277.272]
546,[649.17676]
547,[180.10912]
548,[660.3902]
549,[-115.976]
550,[658.92163]
551,[691.60767]
552,[2281.5886]
553,[646.7747]
554,[266.65457]
555,[2281.0657]
556,[263.16092]
557,[245.95056]
558,[253.95746]
559,[-115.976]
560,[244.22742]
561,[711.26733]
562,[-106.73851]
563,[2278.0833]
564,[674.36633]
565,[626.7908]
566,[-86.15898]
567,[600.6312]
568,[2277.1133]
569,[-98.4169]
570,[349.40283]
571,[541.9997]
572,[660.05426]
573,[287.51062]
574,[290.84747]
575,[305.0558]
576,[675.9503]
577,[694.57684]
578,[311.5354]
579,[777.0375]
580,[628.04694]
581,[309.2628]
582,[2278.8608]
583,[660.6345]
584,[654.6034]
585,[296.37067]
586,[213.29967]
587,[707.2636]
588,[-108.67662]
589,[283.06546]
590,[2278.7197]
591,[313.90497]
592,[274.04678]
593,[609.1201]
594,[674.84467]
595,[636.1539]
596,[652.5925]
597,[-115.97751]
598,[659.859]
599,[267.65765]
600,[2276.8618]
601,[254.49396]
602,[248.37556]
603,[729.10376]
604,[251.77052]
605,[214.35284]
606,[610.8374]
607,[2282.559]
608,[232.67453]
609,[682.59985]
610,[302.1829]
611,[198.03293]
612,[201.38307]
613,[675.482]
614,[344.84326]
615,[-115.97673]
616,[583.70575]
617,[323.51263]
618,[-106.93147]
619,[681.74603]
620,[673.0628]
621,[647.5018]
622,[227.05383]
623,[278.3036]
624,[2280.2964]
625,[329.7265]
626,[704.41895]
627,[2281.7363]
628,[287.682]
629,[236.72542]
630,[220.34369]
631,[244.27534]
632,[361.76086]
633,[712.69495]
634,[258.85657]
635,[2278.2163]
636,[276.1876]
637,[2278.7393]
638,[649.3503]
639,[290.3379]
640,[773.034]
641,[705.1285]
642,[296.1231]
643,[247.98865]
644,[-111.31296]
645,[261.41022]
646,[297.05594]
647,[637.0085]
648,[703.0768]
649,[683.1343]
650,[2279.9355]
651,[574.381]
652,[263.9312]
653,[264.07233]
654,[209.18932]
655,[709.2352]
656,[253.04636]
657,[285.40128]
658,[248.86044]
659,[708.0413]
660,[674.2639]
661,[575.72534]
662,[706.981]
663,[636.18915]
664,[294.23074]
665,[279.97968]
666,[279.53772]
667,[174.85458]
668,[-106.98009]
669,[666.7769]
670,[692.9563]
671,[701.1]
672,[287.99597]
673,[2281.2998]
674,[2276.2139]
675,[2282.4482]
676,[-115.70062]
677,[621.36816]
678,[286.4306]
679,[269.7555]
680,[210.93004]
681,[286.1574]
682,[-115.97673]
683,[764.01044]
684,[684.87177]
685,[711.3877]
686,[313.46075]
687,[657.9795]
688,[700.9784]
689,[2277.775]
690,[670.5043]
691,[584.7683]
692,[310.34268]
693,[683.4555]
694,[665.4567]
695,[251.29007]
696,[199.3026]
697,[261.21613]
698,[673.7574]
699,[328.60327]
700,[315.2339]
701,[213.28961]
702,[258.92572]
703,[334.08105]
704,[613.9193]
705,[277.51257]
706,[-85.01448]
707,[744.75244]
708,[679.3274]
709,[681.48474]
710,[301.61655]
711,[772.80054]
712,[665.1112]
713,[242.87016]
714,[655.826]
715,[770.55206]
716,[248.7685]
717,[252.2904]
718,[2283.2734]
719,[628.0918]
720,[2278.4265]
721,[651.0388]
722,[632.047]
723,[652.6491]
724,[257.35794]
725,[263.1234]
726,[297.62286]
727,[233.72458]
728,[263.16754]
729,[249.11264]
730,[722.7321]
731,[240.65398]
732,[652.9667]
733,[318.72125]
734,[289.602]
735,[287.74927]
736,[286.48517]
737,[-107.77542]
738,[309.23547]
739,[654.89966]
740,[272.67188]
741,[-105.181885]
742,[766.1107]
743,[-114.04738]
744,[231.24559]
745,[271.21103]
746,[686.5526]
747,[223.80774]
748,[303.33408]
749,[287.61862]
750,[697.0956]
751,[232.54018]
752,[291.99426]
753,[306.08472]
754,[295.076]
755,[-111.0887]
756,[271.11005]
757,[651.33435]
758,[647.35876]
759,[234.33002]
760,[593.92413]
761,[202.52818]
762,[693.0238]
763,[263.4491]
764,[-115.4232]
765,[680.44226]
766,[250.5342]
767,[-115.22525]
768,[2276.4207]
769,[246.2944]
770,[741.3954]
771,[-115.90541]
772,[249.4402]
773,[-15.979401]
774,[679.19324]
775,[239.33426]
776,[255.09264]
777,[706.9424]
778,[327.10086]
779,[274.8785]
780,[292.30054]
781,[308.98236]
782,[-102.721664]
783,[634.5342]
784,[324.94504]
785,[698.1685]
786,[230.29129]
787,[259.6346]
788,[-112.3069]
789,[254.7623]
790,[643.00226]
791,[630.97046]
792,[695.55725]
793,[-108.8403]
