Episodio,Puntaje
652,[-70.30031]
653,[-115.85716]
654,[-97.756]
655,[-95.91342]
656,[-89.51482]
657,[-105.247925]
658,[-115.98096]
659,[-107.0883]
660,[-93.7959]
661,[-106.723434]
662,[-115.997925]
663,[-91.62761]
664,[-49.741867]
665,[-96.216446]
666,[-78.895966]
667,[-83.23268]
668,[-102.19336]
669,[-100.001205]
670,[-89.899475]
671,[-113.5444]
672,[-112.40163]
673,[-114.14769]
674,[-113.841705]
675,[-108.96202]
676,[-92.7982]
677,[-102.8139]
678,[-87.07825]
679,[-68.84874]
680,[-115.98482]
681,[-111.54266]
682,[-104.43788]
683,[-115.97922]
684,[-115.28357]
685,[-115.998566]
686,[-95.02577]
687,[-115.984055]
688,[-82.65956]
689,[-103.91838]
690,[-115.99454]
691,[-95.32399]
692,[-103.45531]
693,[-79.22421]
694,[-67.89664]
695,[-72.95505]
696,[-93.44333]
697,[-75.80522]
698,[-106.744415]
699,[-79.30705]
700,[-82.04132]
701,[14.55748]
702,[-115.57683]
703,[-101.81731]
704,[-106.737625]
705,[-69.307175]
706,[-115.99785]
707,[-62.81151]
708,[-99.479324]
709,[-115.898346]
710,[-60.156967]
711,[-89.00571]
712,[-87.11539]
713,[-115.946014]
714,[-102.48306]
715,[-92.455154]
716,[-112.771454]
717,[-115.97601]
718,[-96.218765]
719,[-107.66214]
720,[-90.11128]
721,[-114.38568]
722,[-115.97601]
723,[-115.8613]
724,[-109.0807]
725,[-71.832184]
726,[-113.79193]
727,[-99.09154]
728,[-63.94185]
729,[-35.26573]
730,[-115.97815]
731,[-115.224396]
732,[-81.86488]
733,[-88.04225]
734,[-84.2892]
735,[-44.788483]
736,[-55.767715]
737,[-96.28088]
738,[-106.06549]
739,[-101.868164]
740,[54.013123]
741,[-88.61684]
742,[-107.51959]
743,[-115.9756]
744,[-115.99013]
745,[-97.67023]
746,[-115.977066]
747,[-114.13806]
748,[-98.57826]
749,[-29.4458]
750,[-115.99977]
751,[-69.04852]
752,[-99.947266]
753,[-73.335236]
754,[-87.523056]
755,[-90.87891]
756,[-103.23253]
757,[-101.809586]
758,[-90.44826]
759,[-92.37343]
760,[-99.68323]
761,[-100.624146]
762,[-91.578445]
763,[-115.99931]
764,[-105.844284]
765,[-115.40347]
766,[-98.87854]
767,[-108.77727]
768,[-115.99751]
769,[-109.7847]
770,[-42.17003]
771,[-109.69505]
772,[-114.127396]
773,[-76.24965]
774,[-64.09079]
775,[-87.38994]
776,[-102.53252]
777,[-57.813004]
778,[-115.99643]
779,[-93.75238]
780,[-73.03705]
781,[-56.202026]
782,[-93.3866]
783,[-102.83986]
784,[-66.1853]
785,[-115.97798]
786,[-72.28256]
787,[-39.324875]
788,[-37.033707]
789,[-94.34161]
790,[-75.46138]
791,[-111.38901]
792,[-115.99643]
793,[-115.97632]
794,[-92.509735]
795,[-86.65759]
796,[-115.92377]
797,[-115.17729]
798,[19.515762]
799,[-92.2903]
800,[-90.75499]
801,[-91.93591]
802,[-115.976974]
803,[-82.632706]
804,[-115.93175]
805,[-111.70271]
806,[-102.1358]
807,[-115.209595]
808,[-98.81915]
809,[-110.86186]
810,[-115.99713]
811,[8.146027]
812,[-111.25217]
813,[-98.01338]
814,[-115.99025]
815,[-115.99716]
816,[-89.179855]
817,[-100.56592]
818,[-80.4919]
819,[-50.067688]
820,[-93.826645]
821,[-93.84204]
822,[-95.66577]
823,[-32.695877]
824,[-115.97601]
