#{"t_start": 1723793164.3379307, "env_id": "VizdoomMyWayHome-v0"}
r,l,t
-0.21,210,20.882025
0.9271,73,21.350018
-0.21,210,22.277078
0.8036,197,49.088804
-0.21,210,49.989358
-0.21,210,74.623589
-0.21,210,75.433278
-0.21,210,100.828648
-0.21,210,101.830884
-0.21,210,102.804446
-0.21,210,142.488915
-0.21,210,143.730875
0.9477,53,143.976476
-0.21,210,175.620519
0.8477,153,176.24069
-0.21,210,177.205582
-0.21,210,204.829959
-0.21,210,205.665186
-0.21,210,232.688257
-0.21,210,233.483629
-0.21,210,259.785966
-0.21,210,263.214192
-0.21,210,263.778058
-0.21,210,289.307352
-0.21,210,290.064983
-0.21,210,316.116452
-0.21,210,316.885469
-0.21,210,343.089096
-0.21,210,343.855074
-0.21,210,344.630839
-0.21,210,375.342645
0.9534,47,375.472136
0.9241,76,375.680142
-0.21,210,376.259555
0.823,177,401.596175
-0.21,210,402.359273
-0.21,210,428.704342
-0.21,210,429.472438
-0.21,210,430.221013
0.9193,81,457.11922
-0.21,210,458.223135
0.8215,179,459.263842
-0.21,210,486.671181
-0.21,210,490.173786
-0.21,210,515.52503
-0.21,210,516.272885
0.9652,35,516.405252
-0.21,210,542.752589
0.8756,125,543.236986
-0.21,210,544.13017
-0.21,210,568.314717
-0.21,210,568.985097
-0.21,210,598.613474
-0.21,210,599.824615
-0.21,210,603.070347
-0.21,210,630.570139
-0.21,210,631.3307
-0.21,210,657.672261
-0.21,210,658.470143
-0.21,210,659.245364
-0.21,210,686.19116
-0.21,210,687.560597
-0.21,210,715.542803
-0.21,210,719.628287
-0.21,210,745.420673
-0.21,210,746.284487
-0.21,210,747.185759
0.8159,185,774.863973
-0.21,210,775.709483
0.9347,66,775.980915
-0.21,210,802.777297
-0.21,210,803.514212
-0.21,210,843.142151
-0.21,210,844.528325
-0.21,210,848.378153
-0.21,210,875.924487
-0.21,210,876.971318
-0.21,210,904.419377
-0.21,210,905.336969
-0.21,210,934.004915
-0.21,210,934.871487
-0.21,210,935.872226
-0.21,210,968.460303
-0.21,210,969.420136
0.86,140,972.926085
-0.21,210,1008.383887
-0.21,210,1009.27012
-0.21,210,1033.870204
-0.21,210,1034.637642
-0.21,210,1060.070826
0.9383,62,1060.288151
-0.21,210,1061.180496
0.9468,54,1061.385985
-0.21,210,1089.077468
-0.21,210,1090.248491
-0.21,210,1128.903016
-0.21,210,1130.348412
-0.21,210,1131.677676
-0.21,210,1159.72914
-0.21,210,1160.530906
0.9191,81,1160.848782
-0.21,210,1191.803493
-0.21,210,1193.14323
-0.21,210,1236.99487
0.8183,182,1238.175495
-0.21,210,1239.510291
-0.21,210,1267.544286
-0.21,210,1268.288581
-0.21,210,1294.319237
-0.21,210,1295.305278
-0.21,210,1296.657487
-0.21,210,1323.221409
-0.21,210,1323.977371
