#{"t_start": 1722246272.2640572, "env_id": "VizdoomCorridor-v0"}
r,l,t
-115.992676,13,7.610405
-115.998871,30,7.704733
-115.998688,21,7.770125
-115.84494,13,7.815324
-115.998016,21,7.88007
-115.99147,36,7.986897
-115.999008,29,8.075471
-115.999069,20,8.143758
-115.977173,20,8.208349
-115.954788,19,8.267637
-115.942749,13,8.317467
-115.985275,20,8.371838
-115.997131,21,8.42808
-115.9991,28,8.498119
-115.944901,13,8.535239
-115.999237,11,8.567978
-115.998016,21,8.623477
-115.991089,22,8.680161
-115.995804,11,8.713164
-115.964813,26,8.778073
-115.990326,30,8.853635
-115.996796,30,8.926455
-115.929871,21,8.982092
-115.995422,41,9.08132
-115.989807,21,9.136922
-115.989807,38,9.229241
-115.995255,20,9.282861
-115.997055,28,9.353174
-115.956726,19,9.403666
-115.971085,21,9.459075
-115.909546,20,9.512384
-115.97821,21,9.566824
-115.996689,12,9.602488
-115.998383,20,9.65611
-115.998016,31,9.733927
-115.998016,13,9.770344
-115.998016,13,9.808024
-115.998184,38,9.900833
-115.937363,13,9.940935
-115.88707,20,9.994348
-115.988449,13,10.031482
-115.927734,20,10.086746
-115.996124,26,10.154533
-115.989105,19,10.205903
-115.996765,29,10.278877
-115.998611,20,10.3327
-115.999725,28,10.40291
-115.995544,28,10.47447
-115.984528,19,10.525166
-115.997955,21,10.583028
-115.997833,28,12.505006
-115.996307,38,12.593032
-115.909561,19,12.642363
-115.988464,21,12.69496
-115.924744,4,12.710784
-115.996811,26,12.77513
-115.999908,27,12.839583
-115.995697,21,12.892316
-115.990356,37,12.983314
-115.925278,12,13.016582
-115.894608,13,13.050731
-115.981003,12,13.084031
-115.989807,26,13.149483
-112.206757,13,13.183485
-115.971832,30,13.254138
-115.999069,21,13.306902
-115.994583,13,13.342382
-115.964767,19,13.389666
-115.981705,19,13.436709
-115.991821,28,13.504841
-115.989456,29,13.573528
-115.988602,13,13.608696
-115.999939,19,13.656128
-115.998093,30,13.727438
-115.989807,21,13.778913
-115.974731,28,13.84656
-115.976334,12,13.879779
-115.999603,28,13.946429
-115.996307,22,14.000967
-115.999191,36,14.085452
-115.99794,12,14.120488
-115.978409,13,14.155375
-115.973709,22,14.208703
-115.966919,45,14.312523
-115.998917,19,14.361068
-115.978119,29,14.429774
-115.999084,35,14.513243
-115.957764,13,14.54828
-115.995316,19,14.595793
-115.999939,28,14.662582
-115.925949,13,14.699184
-115.998352,29,14.768077
-115.985275,20,14.81784
-115.998016,21,14.870271
-115.998169,35,14.952037
-115.995255,12,14.985549
-115.720169,10,15.015918
-115.996109,21,15.067542
-115.999939,36,15.152815
-115.944229,30,15.225413
-115.989807,21,17.024172
-115.982422,11,17.053964
-115.996979,20,17.103102
-115.994797,27,17.169538
-115.992844,29,17.235724
-115.998215,20,17.283843
-115.996307,30,17.354765
-115.995438,35,17.435719
-115.996307,30,17.505841
-115.974289,28,17.572083
-115.995163,38,17.65838
-115.996307,30,17.730105
-115.935394,21,17.782615
-115.97995,11,17.813197
-115.997147,20,17.861874
-115.969528,27,17.92526
-115.992493,20,17.974063
-115.998016,21,18.029734
-115.988495,21,18.080464
-115.980408,21,18.130805
-115.991684,29,18.200228
-115.886948,27,18.26302
-115.958511,20,18.313548
-115.998611,13,18.348218
-115.997635,19,18.395871
-115.996399,27,18.460799
-115.956757,38,18.54743
-115.995285,30,18.618648
-115.999924,30,18.690722
-115.999008,13,18.726534
-115.982391,19,18.773963
-115.996506,19,18.822345
-115.989807,26,18.887208
-115.831131,26,18.950693
-115.996796,20,19.00215
-115.981812,21,19.055437
-115.999878,29,19.127259
-115.911758,39,19.223788
-115.999649,12,19.258205
-115.944534,13,19.295125
-115.999008,29,19.365805
-115.982468,19,19.418177
-115.996826,21,19.473564
-115.881165,11,19.506639
-115.99942,36,19.594709
-115.999725,28,19.663636
-115.975403,31,19.741957
-115.886948,20,19.795074
-115.998642,46,19.90455
-115.997833,26,19.969422
-115.998642,41,21.57738
-115.994308,21,21.628136
-115.985367,13,21.665178
-115.999451,27,21.727546
-115.9944,30,21.795872
-115.957764,29,21.861645
-115.998611,12,21.895352
-115.995941,20,21.945783
-115.985336,19,21.993199
-115.998611,21,22.044743
-115.988724,21,22.096706
-115.995239,21,22.149497
-115.996307,22,22.20569
-115.977585,21,22.261142
-115.943466,20,22.310706
-113.21698,12,22.346082
-115.995346,21,22.3973
-115.994232,20,22.446424
-115.930588,18,22.49264
-115.992081,11,22.52327
-115.999725,20,22.572331
-115.990067,21,22.627423
-115.989716,28,22.696584
-115.728958,11,22.728083
-115.99913,19,22.777306
-115.984009,41,22.876545
-115.998535,26,22.945072
-115.966354,19,22.993617
-115.996262,46,23.098494
-115.951614,13,23.135653
-115.996658,28,23.207777
-115.896713,19,23.257244
-115.998474,28,23.323897
-115.998016,21,23.378357
-115.98111,12,23.413674
-115.984009,26,23.478867
-115.986389,18,23.528966
-115.995285,21,23.583445
-115.987549,28,23.653409
-115.954208,20,23.705265
-115.988068,12,23.740609
-115.989807,18,23.789158
-115.97113,21,23.84402
-115.997665,19,23.892735
-115.999741,20,23.944382
-115.944901,21,23.998523
-115.999634,12,24.033364
-115.993118,26,24.098219
-115.989807,13,24.134597
-115.906418,12,24.168635
359.638016,20,871.445838
376.680527,22,871.498587
26.722198,11,871.528544
149.882599,13,871.563634
296.154022,20,871.613781
111.658783,13,871.649012
141.950531,13,871.683817
80.13681,13,871.719558
16.960297,11,871.750212
101.955078,13,871.785418
322.627411,18,871.831908
329.471298,19,871.882097
447.560959,24,871.939308
123.786942,13,871.975549
54.152618,11,872.008827
69.963409,12,872.041404
-80.656189,4,872.058339
111.517654,12,872.090837
305.933914,19,872.137663
109.126831,12,872.171954
95.495773,13,872.207242
431.768494,22,872.26128
538.187637,26,872.325951
366.348526,22,872.383031
97.008484,12,872.417853
62.098572,12,872.45283
72.782379,13,872.48938
278.146774,19,872.53802
61.586639,12,872.572929
146.450684,12,872.607955
397.270493,20,872.660923
136.958618,12,872.69421
100.042801,12,872.729694
449.395477,25,872.794237
40.236664,12,872.828597
340.106705,21,872.882776
456.930023,24,872.944786
95.015945,13,872.981206
79.483215,13,873.019049
7.785172,10,873.049408
315.485367,18,873.09676
86.217056,11,873.128066
123.520599,13,873.165484
418.797867,21,873.219544
436.630951,24,873.282275
204.258255,20,873.337768
400.549759,20,873.389629
433.441757,20,873.442855
79.240814,13,873.480068
428.227509,23,873.541589
110.988281,13,875.533915
112.658524,12,875.57621
328.424927,20,875.641916
339.522385,18,875.698389
428.501984,19,875.760246
107.409897,12,875.802698
110.528488,13,875.846637
268.581619,19,875.907483
111.369781,12,875.950071
393.820099,20,876.010241
365.606033,19,876.065961
116.484375,12,876.100313
78.47319,12,876.135914
753.988998,40,876.2337
313.126495,18,876.280295
94.547272,12,876.314792
46.364105,12,876.349883
322.427567,20,876.403936
447.450058,22,876.461504
285.653015,16,876.5075
455.824158,21,876.562959
330.163437,20,876.61765
320.227615,20,876.672276
96.303268,13,876.70978
242.481079,19,876.760628
680.767426,31,876.838596
467.546448,22,876.897192
39.095032,11,876.929984
115.780334,13,876.968691
82.971802,13,877.005811
93.913452,13,877.043933
427.76001,22,877.10319
57.10704,12,877.137961
99.932648,12,877.173352
39.026688,12,877.208453
239.205917,19,877.257715
361.563797,24,877.321648
70.992355,12,877.356596
426.437271,23,877.418162
109.615417,13,877.455332
45.262543,11,877.487886
244.846542,20,877.540423
303.667694,20,877.591518
100.330338,13,877.627912
116.205627,12,877.661369
103.54071,11,877.693278
166.950363,13,877.729674
37.821518,11,877.762898
758.310593,33,877.842505
262.495789,20,877.895946
298.72641,19,879.731047
76.010757,12,879.763049
395.752609,22,879.817767
343.801407,20,879.86801
57.41214,13,879.902393
-88.74144,4,879.918902
101.906693,13,879.953297
303.752151,20,880.001606
142.941437,13,880.035568
114.391403,13,880.070534
31.012665,11,880.101056
78.039642,13,880.135509
786.090103,43,880.236513
77.231995,12,880.271965
95.132065,11,880.30391
86.386795,12,880.335876
104.638718,13,880.370549
27.072113,12,880.404577
294.782639,18,880.449403
270.42511,21,880.503325
111.723404,13,880.538073
367.277054,19,880.587004
107.624191,13,880.621666
336.411514,20,880.672678
57.513336,12,880.704486
61.93132,12,880.736918
494.99086,25,880.798758
77.813995,12,880.830937
29.023941,11,880.860679
20.073196,12,880.894314
378.426437,23,880.952652
64.226624,12,880.985451
100.60582,12,881.017795
344.495438,21,881.070318
448.638412,24,881.128964
363.528244,19,881.178761
67.579605,12,881.210811
407.32222,19,881.25831
394.698242,23,881.315559
94.949295,13,881.35181
49.434021,12,881.385641
43.936417,11,881.417259
35.982819,11,881.448387
191.230698,19,881.499066
72.094635,11,881.530051
293.356888,20,881.58074
61.949478,12,881.614187
67.902206,12,881.64802
129.436249,13,881.684524
90.70723,12,881.718713
323.162628,18,883.475294
289.758698,19,883.524947
22.116318,12,883.558707
35.737793,11,883.590378
393.408081,22,883.643773
32.413788,11,883.675549
81.200134,13,883.710933
466.672531,21,883.762052
52.145401,12,883.795134
75.430969,12,883.829202
354.176895,18,883.875938
306.359924,22,883.932493
60.738144,12,883.968974
41.194077,11,884.000194
173.019806,15,884.04045
100.17952,13,884.076112
86.809616,13,884.11264
45.183136,11,884.144292
104.988739,13,884.180399
406.157608,21,884.232272
286.46315,18,884.280338
318.947769,18,884.326263
75.727905,12,884.358927
119.839996,12,884.393345
122.056244,12,884.426673
342.643753,18,884.472831
78.877075,12,884.505775
136.13974,13,884.54139
386.350784,22,884.597672
22.2444,11,884.629285
67.034836,13,884.664947
89.523499,13,884.699965
456.976639,23,884.755757
166.263489,13,884.790773
65.385681,11,884.82191
54.846588,12,884.853795
328.037552,21,884.905478
69.059464,12,884.938251
687.892715,31,885.011693
407.794037,21,885.063927
126.984299,12,885.096938
115.915482,13,885.133224
231.858582,22,885.189793
132.869324,12,885.222625
101.055405,11,885.253999
165.789047,13,885.289253
119.261948,13,885.330644
326.56572,19,885.379297
284.600769,17,885.424567
381.146973,21,885.4793
352.879532,19,2015.820232
332.890823,19,2015.879128
352.643692,21,2015.943974
77.703552,13,2015.988311
438.398651,22,2016.049582
442.579102,24,2016.120329
303.540375,19,2016.176806
78.732407,13,2016.216245
84.760345,13,2016.250258
96.481339,12,2016.28327
83.49765,12,2016.315108
58.947556,13,2016.349261
466.788864,27,2016.412521
519.805786,27,2016.475804
733.915359,33,2016.551181
94.442612,12,2016.582924
320.213837,17,2016.626039
68.359344,12,2016.658697
390.703766,19,2016.705495
354.485321,19,2016.751157
31.239716,11,2016.779792
98.242615,12,2016.811025
81.215286,12,2016.841285
79.993851,12,2016.872817
80.139404,13,2016.906748
454.062958,22,2016.959499
386.422485,22,2017.012373
89.537308,12,2017.043673
501.0298,25,2017.103184
136.046707,13,2017.137878
293.733337,17,2017.182864
752.613327,32,2017.257889
786.829605,35,2017.336976
83.354584,12,2017.370849
304.740387,19,2017.4192
72.427505,12,2017.455852
284.711594,20,2017.507971
94.021088,13,2017.544336
75.78096,12,2017.58009
102.578583,12,2017.614422
116.527527,13,2017.651007
86.832001,12,2017.684407
103.361084,13,2017.721882
94.860001,11,2017.75366
45.381165,11,2017.78557
-104.291641,5,2017.80434
36.567673,12,2017.83728
354.748169,20,2017.887666
388.517883,20,2017.9383
93.779144,12,2017.97204
75.273727,12,2019.788129
107.150635,12,2019.823188
261.699738,21,2019.878443
362.073364,21,2019.935919
63.529724,11,2019.970268
67.252792,12,2020.004882
101.679489,12,2020.039334
88.906647,12,2020.074649
145.201874,12,2020.109535
75.732391,11,2020.142238
86.072968,12,2020.178337
82.155167,12,2020.21274
123.52211,12,2020.249993
413.75502,22,2020.305416
14.686615,11,2020.338483
111.264175,12,2020.373011
281.544647,20,2020.425942
89.365814,13,2020.462891
279.985931,16,2020.50671
87.458557,13,2020.543487
184.527603,18,2020.591656
78.061859,12,2020.627017
107.815567,13,2020.666136
305.705185,20,2020.719238
223.262192,18,2020.767832
308.199158,18,2020.816851
106.997375,13,2020.854703
392.923477,21,2020.91111
228.445862,20,2020.9654
85.846115,11,2020.999213
302.33931,19,2021.049695
223.905563,19,2021.10066
439.084717,20,2021.154724
93.948624,13,2021.193045
110.120148,13,2021.231832
70.970398,12,2021.270218
53.642746,12,2021.306443
100.279251,13,2021.355517
393.758179,20,2021.410725
98.400604,12,2021.447816
84.114044,12,2021.484396
108.789948,12,2021.520358
123.12381,13,2021.559989
372.682434,23,2021.620259
83.10939,13,2021.659015
398.771774,23,2021.720397
379.117859,23,2021.783546
149.757919,13,2021.821754
50.753906,13,2021.860413
243.103775,18,2021.910537
336.8414,20,2023.727657
101.294968,13,2023.763429
319.221008,19,2023.813326
43.63063,11,2023.845277
457.783173,24,2023.903607
24.825928,11,2023.935007
820.666565,32,2024.011292
47.653229,12,2024.043484
199.449524,16,2024.084496
54.201141,12,2024.117337
287.098267,18,2024.163172
328.947891,18,2024.208959
86.609726,13,2024.243396
352.128418,21,2024.29824
60.087997,12,2024.331583
325.18248,19,2024.37956
368.46907,18,2024.424917
490.925446,26,2024.488344
357.627609,20,2024.540124
74.652252,12,2024.574933
91.38382,12,2024.607783
261.869537,16,2024.649738
359.152023,19,2024.697949
41.970322,11,2024.728801
86.941299,13,2024.764259
316.042831,20,2024.815354
380.648041,20,2024.866093
303.461899,19,2024.915177
122.836441,13,2024.950942
372.825455,19,2025.006814
309.975876,19,2025.055819
362.182938,19,2025.103814
97.350479,12,2025.13784
79.49556,11,2025.168882
354.036331,20,2025.217988
112.319,12,2025.251221
90.552887,12,2025.285546
55.638077,12,2025.319179
125.715042,12,2025.3528
24.892059,12,2025.387565
449.574646,22,2025.44333
293.714508,20,2025.494069
345.614792,19,2025.544249
126.132263,13,2025.58158
393.046738,20,2025.634303
371.97316,20,2025.685776
78.734436,13,2025.723185
102.931427,12,2025.757631
39.707275,11,2025.789268
102.347244,13,2025.826264
392.209,21,2027.581873
363.628036,22,2027.637604
337.09903,20,2027.687055
88.906647,12,2027.719401
351.840149,21,2027.772083
86.769455,13,2027.807011
319.407242,18,2027.852879
334.555862,18,2027.898819
31.703323,11,2027.92996
574.005234,31,2028.00396
64.540375,12,2028.037927
289.008255,39,2028.130176
89.157181,12,2028.163967
428.897873,23,2028.221275
44.192474,12,2028.254661
389.908554,22,2028.312388
102.201004,12,2028.345112
65.8461,12,2028.379329
349.862305,18,2028.425806
-12.708344,11,2028.457088
345.479492,20,2028.509036
263.365295,20,2028.559619
50.772034,11,2028.590237
112.060455,13,2028.626157
111.872604,13,2028.66144
15.72879,11,2028.691961
398.821701,23,2028.748523
354.61113,20,2028.797873
118.676147,13,2028.833309
39.707047,11,2028.864281
126.534439,13,2028.899582
428.483566,21,2028.952349
73.364914,11,2028.982915
346.399551,20,2029.032805
301.319107,21,2029.085202
132.811935,13,2029.121105
178.769485,13,2029.15501
422.527527,20,2029.205306
70.729935,13,2029.241492
125.064682,13,2029.277964
99.5177,13,2029.315649
402.040955,21,2029.36847
106.234787,13,2029.404731
469.919479,24,2029.464348
321.976089,21,2029.519483
286.605957,19,2029.569956
77.375977,12,2029.603818
80.801315,13,2029.639303
490.296677,24,2029.699919
129.468338,12,2029.735434
489.780533,26,2892.437576
340.54213,19,2892.496165
78.735596,12,2892.53423
