Episodio,Puntaje
328,[0.9742]
329,[0.94180006]
330,[0.94580007]
331,[-0.21000025]
332,[0.9874]
333,[0.9641]
334,[-0.21000025]
335,[0.95460004]
336,[0.8911]
337,[0.9678]
338,[0.98840004]
339,[0.9776]
340,[-0.21000025]
341,[0.95280004]
342,[-0.21000025]
343,[-0.21000025]
344,[0.95100003]
345,[0.9595]
346,[0.905]
347,[0.94580007]
348,[0.92230004]
349,[0.90900004]
350,[0.95890003]
351,[-0.21000025]
352,[0.85309994]
353,[0.8075998]
354,[-0.21000025]
355,[-0.21000025]
356,[0.9847]
357,[0.94280005]
358,[-0.21000025]
359,[0.91359997]
360,[-0.21000025]
361,[0.9477]
362,[-0.21000025]
363,[0.87469995]
364,[0.947]
365,[-0.21000025]
366,[-0.21000025]
367,[0.92640007]
368,[0.7957998]
369,[0.9671]
370,[0.9688]
371,[-0.21000025]
372,[-0.21000025]
373,[-0.21000025]
374,[0.9282]
375,[0.96500003]
376,[-0.21000025]
377,[-0.21000025]
378,[-0.21000025]
379,[0.97580004]
380,[0.9613]
381,[0.96389997]
382,[0.97410005]
383,[0.9581]
384,[0.9862]
385,[0.86609995]
386,[0.9659]
387,[0.9969]
388,[0.94470006]
389,[0.94500005]
390,[0.9366]
391,[-0.21000025]
392,[-0.21000025]
393,[0.88589996]
394,[-0.21000025]
395,[0.9904]
396,[-0.21000025]
397,[0.95180005]
398,[0.9669]
399,[0.96949995]
400,[0.9009]
401,[0.9676]
402,[0.9717]
403,[0.9641]
404,[-0.21000025]
405,[0.9261001]
406,[0.9699]
407,[0.9626]
408,[-0.21000025]
409,[0.98759997]
410,[0.96500003]
411,[-0.21000025]
412,[0.95400006]
413,[-0.21000025]
414,[-0.21000025]
415,[0.9769]
416,[0.9621]
417,[0.89779997]
418,[0.92240006]
419,[0.95460004]
420,[0.9669]
421,[0.8983]
422,[0.90459996]
423,[0.97319996]
424,[0.8621999]
425,[0.9788]
426,[0.9430001]
427,[0.9627]
428,[-0.21000025]
429,[-0.21000025]
430,[0.92700005]
431,[0.91910005]
432,[0.9355]
433,[-0.21000025]
434,[0.98219997]
435,[0.93390006]
436,[0.9137]
437,[0.84899986]
438,[-0.21000025]
439,[0.9652]
440,[0.9536]
441,[0.9037]
442,[0.891]
443,[0.9247]
444,[0.9972]
445,[0.9526]
446,[0.92380005]
447,[-0.21000025]
448,[0.96919996]
449,[-0.21000025]
450,[-0.21000025]
451,[-0.21000025]
452,[0.93790007]
453,[-0.21000025]
454,[0.9911]
455,[0.8814999]
456,[0.80889976]
457,[0.92200005]
458,[0.9856]
459,[-0.21000025]
460,[-0.21000025]
461,[0.9469]
462,[0.97080004]
463,[0.95900005]
464,[0.9099]
465,[0.9958]
466,[0.9864]
467,[0.8513999]
468,[0.9422]
469,[-0.21000025]
470,[0.969]
471,[0.82479984]
472,[0.9627]
473,[0.9430001]
474,[-0.21000025]
475,[0.8802999]
476,[-0.21000025]
477,[0.968]
478,[0.904]
479,[0.89419997]
480,[0.97789997]
481,[-0.21000025]
482,[0.94180006]
483,[0.98810005]
484,[-0.21000025]
485,[-0.21000025]
486,[0.92780006]
487,[-0.21000025]
488,[0.97749996]
489,[0.86969995]
490,[0.9629]
491,[-0.21000025]
492,[0.97470003]
493,[0.79199976]
494,[-0.21000025]
495,[-0.21000025]
496,[0.8562999]
497,[0.9037]
498,[0.96389997]
499,[0.9409]
500,[-0.21000025]
