#{"t_start": 1720405423.4147115, "env_id": "VizdoomDefendCenter-v0"}
r,l,t
0.0,71,3.247577
0.0,72,3.267393
-1.0,77,3.288563
0.0,77,3.309664
0.0,58,3.326456
0.0,98,3.353093
-1.0,94,3.378899
2.0,84,3.40175
1.0,94,3.427516
-1.0,70,3.446851
-1.0,71,3.466391
-1.0,62,3.483448
0.0,80,3.505567
-1.0,74,3.525954
0.0,91,3.550647
1.0,94,3.576193
-1.0,60,3.592891
1.0,83,3.615776
0.0,80,3.637604
1.0,89,3.662015
1.0,85,3.685243
1.0,83,3.707912
0.0,91,3.732871
0.0,92,3.758057
-1.0,61,3.774989
-1.0,66,3.793564
0.0,69,3.812469
0.0,87,3.836032
0.0,91,3.860876
1.0,79,3.882436
1.0,106,3.911306
-1.0,61,3.92814
0.0,64,3.945794
0.0,86,3.969335
-1.0,62,3.986377
-1.0,74,4.006572
0.0,83,4.029357
0.0,74,4.049625
-1.0,51,4.06372
0.0,65,4.081647
0.0,68,4.100275
-1.0,71,4.119726
0.0,98,4.146392
0.0,61,4.163271
0.0,99,4.190086
-1.0,78,4.211492
-1.0,59,4.227807
1.0,61,4.244567
0.0,68,4.263349
2.0,100,4.290611
0.0,76,4.311622
0.0,55,4.327291
0.0,102,4.35521
0.0,101,4.382815
0.0,60,4.39938
1.0,69,4.418302
-1.0,82,4.440857
0.0,68,4.459484
0.0,89,4.483778
0.0,68,4.502439
0.0,84,4.525416
2.0,99,4.552392
0.0,62,4.569414
-1.0,57,4.585196
0.0,75,5.207582
0.0,79,5.229414
0.0,89,5.253808
0.0,72,5.27356
2.0,112,5.304161
0.0,75,5.324789
-1.0,53,5.339504
-1.0,67,5.358084
1.0,101,5.3858
-1.0,70,5.40508
0.0,93,5.43054
1.0,76,5.451565
1.0,111,5.482337
0.0,104,5.5107
0.0,84,5.533758
-1.0,73,5.553839
0.0,76,5.574875
0.0,104,5.603111
0.0,88,5.627371
-1.0,59,5.643667
0.0,69,5.662826
0.0,72,5.682618
0.0,67,5.701096
0.0,80,5.723069
1.0,100,5.75041
-1.0,77,5.771527
0.0,84,5.794448
-1.0,71,5.814008
1.0,80,5.836081
0.0,69,5.855144
3.0,121,5.888218
-1.0,64,5.905899
1.0,82,5.928557
1.0,91,5.953342
0.0,94,5.979229
1.0,92,6.00419
0.0,81,6.026531
-1.0,86,6.050093
0.0,67,6.068506
1.0,82,6.091054
0.0,65,6.109025
0.0,73,6.12914
-1.0,85,6.152365
-1.0,89,6.176694
0.0,79,6.198483
0.0,64,6.21615
1.0,88,6.240263
0.0,72,6.259983
1.0,86,6.283617
0.0,95,6.309368
0.0,78,6.330751
-1.0,54,6.345746
0.0,88,6.369753
0.0,75,6.390368
-1.0,67,6.408724
1.0,99,6.435719
1.0,110,6.46569
2.0,101,6.49332
-1.0,78,6.514738
-1.0,75,6.535332
1.0,87,6.559258
1.0,83,8.224743
0.0,94,8.436749
1.0,81,8.588225
1.0,95,8.780427
3.0,104,9.076762
0.0,73,9.23906
-1.0,58,9.37599
0.0,80,9.533256
0.0,83,9.702402
2.0,91,9.896317
0.0,82,10.057314
1.0,102,10.252673
1.0,90,10.440803
1.0,77,10.586921
0.0,88,10.796689
0.0,64,10.955791
1.0,73,11.11463
0.0,87,11.291147
-1.0,75,11.471218
0.0,79,11.639427
2.0,114,11.856414
2.0,122,12.095571
-1.0,76,12.249816
-1.0,68,12.383587
0.0,94,12.567722
1.0,79,12.727945
2.0,94,12.921219
1.0,109,13.160283
1.0,89,13.356856
2.0,90,13.557486
3.0,95,13.773326
0.0,75,13.943746
1.0,85,14.130193
0.0,98,14.366589
-1.0,84,14.548569
1.0,86,14.792479
2.0,86,15.02126
2.0,70,15.199734
3.0,123,15.538153
0.0,82,15.727036
0.0,101,15.972558
0.0,89,16.17844
0.0,62,16.327993
-1.0,53,16.452672
0.0,75,16.614693
1.0,105,16.879609
-1.0,77,17.132086
0.0,71,17.311683
0.0,72,17.463433
0.0,87,17.655767
-1.0,59,17.797729
3.0,103,18.03557
0.0,73,18.206945
3.0,112,18.469493
0.0,86,18.691851
1.0,103,18.935521
-1.0,75,19.107317
1.0,94,19.324448
0.0,84,20.060963
0.0,65,20.226321
0.0,77,20.428787
0.0,64,20.594354
-1.0,47,20.723854
0.0,60,20.869766
3.0,135,21.249465
1.0,109,21.53297
0.0,107,21.78394
1.0,92,22.044353
-1.0,75,22.205869
1.0,91,22.424934
1.0,89,22.639918
1.0,84,22.881819
2.0,83,23.108104
1.0,108,23.367269
0.0,54,23.492365
0.0,72,23.685756
0.0,72,23.860734
-1.0,84,24.069597
0.0,58,24.211882
1.0,87,24.435159
-1.0,57,24.583938
5.0,136,24.973181
3.0,122,25.273192
1.0,81,25.471485
-1.0,74,25.638592
1.0,68,25.814527
2.0,119,26.109693
2.0,120,26.414892
-1.0,53,26.555534
3.0,119,26.860102
0.0,61,26.996715
0.0,93,27.207743
1.0,93,27.483191
0.0,70,27.640863
0.0,79,27.862779
0.0,71,28.041512
1.0,76,28.249372
0.0,96,28.479407
1.0,69,28.624051
3.0,99,28.900029
0.0,97,29.159267
0.0,71,29.347549
2.0,100,29.608953
0.0,55,29.757377
0.0,57,29.894842
1.0,75,30.131173
1.0,87,30.379817
1.0,75,30.588606
0.0,82,30.82346
0.0,81,31.039892
1.0,94,31.286627
1.0,94,31.54051
2.0,90,31.772605
3.0,83,32.016543
2.0,90,32.270953
1.0,76,32.45744
1.0,71,32.661497
5.0,110,32.965649
3.0,125,34.148689
2.0,72,34.395846
-1.0,82,34.5999
-1.0,73,34.801495
1.0,109,35.104243
-1.0,69,35.331419
1.0,87,35.593847
0.0,83,35.842639
0.0,71,36.032452
2.0,105,36.405963
2.0,110,36.676351
1.0,106,36.950897
3.0,124,37.249048
1.0,81,37.515485
4.0,128,37.871941
2.0,91,38.145502
5.0,129,38.508734
6.0,148,38.879479
0.0,72,39.098752
0.0,83,39.315241
2.0,88,39.548041
4.0,94,39.797455
1.0,82,40.030658
8.0,180,40.583297
2.0,101,40.856962
6.0,136,41.228631
8.0,158,41.769214
5.0,106,42.069233
1.0,88,42.330835
-1.0,76,42.522963
2.0,106,42.821786
2.0,86,43.081087
2.0,111,43.433788
3.0,117,43.754701
4.0,112,44.054178
1.0,96,44.302044
7.0,206,44.905528
5.0,98,45.153415
1.0,89,45.377207
7.0,130,45.717042
3.0,71,45.897429
1.0,100,46.185051
5.0,125,46.595509
2.0,87,46.86277
1.0,62,47.043868
1.0,68,47.24532
1.0,60,47.419171
0.0,85,47.683846
4.0,101,47.965144
0.0,68,48.167522
2.0,80,49.041384
3.0,130,49.40951
2.0,108,49.675791
1.0,88,49.935635
1.0,72,50.134139
0.0,56,50.294352
2.0,119,50.66675
2.0,104,50.987116
7.0,130,51.342728
0.0,61,51.543755
2.0,79,51.750021
3.0,106,52.03436
1.0,66,52.250936
9.0,169,52.73676
1.0,87,52.973695
7.0,184,53.627642
3.0,124,53.999399
2.0,93,54.274706
0.0,58,54.432693
3.0,113,54.842569
3.0,122,55.209169
7.0,207,55.826437
2.0,83,56.031941
5.0,145,56.447954
1.0,86,56.721342
1.0,77,56.944534
1.0,98,57.197599
0.0,79,57.404961
0.0,72,57.595167
1.0,70,57.781357
2.0,88,57.994357
5.0,128,58.315092
4.0,89,58.598797
1.0,89,58.917883
5.0,105,59.204281
3.0,96,59.49179
5.0,126,59.797246
0.0,77,60.033841
4.0,116,60.447444
5.0,145,60.857332
0.0,64,61.075772
3.0,88,61.292937
6.0,132,61.651694
2.0,89,61.938694
0.0,87,62.259682
1.0,89,62.475469
3.0,104,62.784633
4.0,143,63.365207
0.0,79,63.584033
0.0,60,64.288788
2.0,87,64.551756
3.0,109,64.920888
2.0,99,65.220686
1.0,82,65.445486
4.0,112,65.811379
2.0,107,66.122627
2.0,91,66.395133
5.0,123,66.739324
1.0,93,67.02047
10.0,211,67.565564
6.0,132,67.978945
6.0,141,68.325674
2.0,85,68.555016
4.0,125,68.950721
1.0,76,69.175341
9.0,165,69.646124
6.0,132,70.066492
3.0,121,70.455108
5.0,132,70.876911
2.0,106,71.198434
6.0,158,71.690644
2.0,75,71.900314
11.0,217,72.437072
2.0,103,72.710348
3.0,99,72.996648
5.0,123,73.340844
6.0,133,73.696278
2.0,104,73.956948
3.0,93,74.181426
2.0,94,74.547215
7.0,108,74.820204
8.0,132,75.238312
1.0,77,75.476435
1.0,89,75.756375
7.0,166,76.234576
5.0,150,76.689065
1.0,76,77.006853
2.0,114,77.375385
2.0,68,77.571337
2.0,70,77.785451
5.0,97,78.04029
2.0,97,78.28916
8.0,155,78.727114
4.0,137,80.384079
3.0,118,80.881032
8.0,218,81.592309
0.0,67,81.788848
7.0,157,82.276567
3.0,98,82.667738
0.0,66,82.836162
2.0,94,83.094127
1.0,85,83.298287
4.0,118,83.636765
1.0,83,83.858413
4.0,110,84.148784
4.0,116,84.501613
3.0,85,84.73997
11.0,226,85.409946
4.0,136,85.780601
2.0,106,86.112201
4.0,91,86.413435
1.0,111,86.788795
3.0,111,87.149816
2.0,114,87.47343
1.0,57,87.614759
2.0,90,87.856147
6.0,138,88.247464
3.0,119,88.579894
8.0,171,89.057165
2.0,120,89.388774
4.0,96,89.692231
2.0,86,89.931619
10.0,201,90.528942
2.0,103,90.780638
2.0,103,91.049625
7.0,156,91.466043
2.0,91,91.725765
2.0,104,92.066243
5.0,131,92.50421
2.0,96,92.767495
11.0,182,93.277529
2.0,63,93.452635
4.0,130,93.817593
1.0,74,94.023492
1.0,85,94.286524
1.0,83,94.522581
8.0,193,97.50089
1.0,103,97.847613
8.0,156,98.231862
7.0,135,98.643493
5.0,135,99.072411
2.0,74,99.270101
4.0,93,99.522521
7.0,142,99.958226
4.0,99,100.224894
5.0,122,100.575151
1.0,58,100.713876
7.0,180,101.266796
13.0,279,102.047848
2.0,74,102.248386
0.0,98,102.51157
9.0,202,103.079225
4.0,112,103.406677
1.0,86,103.652813
8.0,145,104.186164
8.0,163,104.725128
10.0,194,105.293566
5.0,104,105.59524
7.0,122,105.922381
6.0,114,106.238236
7.0,155,106.666777
0.0,75,106.983598
3.0,98,107.269226
2.0,84,107.526821
12.0,234,108.193959
4.0,123,108.562714
0.0,72,108.774082
9.0,163,109.253347
1.0,100,109.585268
2.0,65,109.803563
8.0,142,110.266891
9.0,160,110.76454
9.0,189,111.29254
2.0,111,111.617012
10.0,257,112.945326
6.0,154,113.385961
7.0,193,113.892616
1.0,89,114.127991
10.0,198,114.636057
8.0,153,115.065292
1.0,86,115.317317
3.0,112,115.634213
3.0,73,115.821296
2.0,91,116.044081
3.0,101,116.327821
5.0,135,116.716239
10.0,224,117.432113
8.0,144,117.834188
2.0,69,118.038416
3.0,102,118.317771
5.0,93,118.55072
4.0,135,118.933161
0.0,73,119.172246
5.0,117,119.529085
0.0,61,119.691528
2.0,73,119.886343
2.0,69,120.058251
5.0,148,120.470976
5.0,125,120.833182
6.0,141,121.192404
9.0,197,121.825381
6.0,115,122.138891
5.0,133,122.529354
1.0,75,122.719378
11.0,243,123.384673
12.0,193,123.916547
0.0,62,124.102783
9.0,194,124.657797
3.0,95,124.95414
2.0,66,125.148646
5.0,125,125.473971
8.0,157,125.917714
7.0,145,126.349667
4.0,133,127.684417
8.0,160,128.112784
5.0,107,128.589648
4.0,81,128.855566
5.0,125,129.344243
4.0,138,129.749787
6.0,138,130.177619
10.0,175,130.629517
16.0,257,131.293808
5.0,121,131.594471
