#{"t_start": 1724140531.5624928, "env_id": "VizdoomCorridor-v0"}
r,l,t
-4474.660828,168,0.812644
-2586.306656,69,0.898201
-4031.610809,25,0.929833
-4337.31282,56,0.999663
-4653.94931,54,1.066261
-4375.72467,342,4.813144
-3457.769165,27,4.849018
-4715.997223,45,4.907066
-4338.55069,38,4.954033
-4604.958939,36,4.986173
-3446.695251,30,5.013068
-4375.997223,22,5.03297
-3487.076401,54,5.080623
-4626.393509,36,8.562835
-3340.394989,74,8.65554
-3849.907578,86,8.742045
-3763.354553,42,8.781189
-4743.679733,55,8.825547
-4272.829773,144,8.986058
-3168.328888,36,9.031293
-3144.92894,45,9.087356
-4597.585388,78,12.689269
-3467.616287,25,12.709876
-4944.397919,54,12.753305
-4667.310577,85,12.854326
-4722.761978,46,12.911213
-3764.971634,43,12.964252
-3275.806305,525,17.298974
-4935.92691,60,17.375219
-3915.933487,38,17.423247
-4155.743652,29,17.460169
-4315.911957,55,19.503341
-3895.957077,36,19.548569
-2415.886612,39,19.597842
-4875.960785,50,19.661802
-4575.886612,49,19.723119
-3815.888199,21,19.750286
-4635.956314,61,19.810424
-5295.97847,71,19.868453
-4835.909729,43,19.903841
-2695.954819,37,19.940827
-3055.933655,46,19.998819
-3675.955978,50,21.974295
-4815.890793,38,22.02202
-4255.954773,45,22.078722
-5215.957123,56,22.149339
-5135.934311,43,22.203714
-3935.956314,41,22.255736
-5235.978333,60,22.331718
-5135.93219,44,22.388389
-5195.891571,53,22.45463
-4375.964096,67,22.538781
-3555.911957,28,22.57409
-4515.954773,38,24.302944
-5175.956314,50,24.365293
-5195.977402,53,24.432716
-5015.981247,75,24.527237
-4155.910507,27,24.561532
-4795.9785,37,24.60848
-4175.90509,33,24.649785
-4135.977859,76,24.745139
-4255.933487,45,24.801727
-4875.978073,48,24.861958
-5055.977402,81,27.122457
-5235.956314,61,27.881878
-5175.931931,49,27.943192
-2895.933487,70,28.031296
-4695.979965,70,28.118237
-4155.758942,27,28.152453
-5255.982208,62,28.230265
-4275.979965,48,28.290519
-4175.752075,33,28.332524
-5275.979828,68,30.283134
-4475.978088,32,30.323767
-4795.933487,36,30.368997
-3615.981857,40,30.420313
-4615.962967,56,30.490505
-4875.979965,50,30.55337
-5135.954788,42,30.606055
-3975.956223,51,30.670146
-3275.821243,32,30.710829
-4995.914902,72,30.80146
-5135.977402,43,32.732368
-4675.978546,66,32.805886
-4155.886978,30,32.830829
-4815.982132,91,32.906249
-3575.979965,32,32.933243
-5135.955978,43,32.987087
-4795.977554,37,33.034348
-4555.979828,47,33.094944
-3735.977753,60,33.170921
-3595.954788,34,33.215574
-4695.977402,70,35.147718
-4235.978195,41,35.200761
-5155.956512,47,35.260628
-4775.959671,32,35.301705
-4795.956741,37,35.348351
-5135.933487,41,35.401214
-3955.956314,45,35.457788
-2675.933487,31,35.497145
-4935.932434,59,35.570866
-3995.934799,53,35.637585
-4855.964417,46,35.69528
-3955.891953,45,35.752446
-2475.978256,49,37.571361
-5215.933487,58,37.644716
-5015.933487,21,37.671532
-4455.892105,30,38.411206
-3275.911926,31,38.437231
-5055.956314,28,38.460722
-3655.933182,46,38.498641
-4555.955338,46,38.536409
-4575.887955,49,38.593589
-5275.911957,67,38.677589
-4595.933487,52,38.742906
-4775.693665,31,38.782123
-2955.932663,30,40.925275
-4635.956207,61,41.001863
-3015.933487,40,41.052968
-4255.954529,45,41.109926
-5215.978333,58,41.18343
-5215.977905,55,41.252872
-3415.935181,57,41.324602
-4235.888901,41,41.375898
-4675.956314,66,41.458584
-5115.958374,91,43.707489
-4195.955338,35,43.752112
-4715.982208,74,43.845156
-4495.93396,87,43.947102
-4495.933487,34,43.975295
-3875.933502,31,44.000997
-3335.821243,44,44.037107
-4195.954971,37,44.0676
-3915.978165,38,44.114375
-3275.911957,32,44.155313
-4835.954788,44,44.210931
-4875.954803,51,46.140562
-3075.977936,49,46.203246
-4595.955215,53,46.270506
-3595.979965,34,46.313414
-3635.979828,41,46.365315
-3235.827103,26,46.399038
-4195.978195,35,46.443643
-4915.978546,56,46.514337
-2355.883484,28,46.550441
-4935.886612,60,46.62678
-4095.979965,69,48.478761
