#{"t_start": 1721196367.9393632, "env_id": "VizdoomDefendCenter-v0"}
r,l,t
3.0,120,6.209734
1.0,65,6.253445
2.0,100,6.319686
1.0,68,6.364617
3.0,121,6.444319
3.0,114,6.519279
2.0,114,6.594364
3.0,96,6.657384
2.0,105,6.726559
1.0,73,6.774919
4.0,123,12.146571
5.0,137,12.237559
5.0,131,12.324245
3.0,88,12.382513
0.0,53,12.417802
3.0,129,12.503025
1.0,60,12.542898
4.0,112,12.616828
2.0,122,12.697589
4.0,132,12.784842
6.0,147,18.795661
9.0,180,18.914631
7.0,141,19.007524
3.0,110,19.080459
3.0,115,19.15647
5.0,123,19.23769
5.0,152,19.337797
6.0,138,19.428866
6.0,145,19.524202
8.0,194,19.652298
9.0,148,25.031536
5.0,99,25.096959
9.0,206,25.232382
10.0,208,25.369052
9.0,190,25.493938
8.0,172,25.607296
7.0,122,25.687652
9.0,203,25.820984
9.0,217,25.963523
9.0,203,26.097121
15.0,252,32.167136
14.0,263,32.339571
7.0,202,32.472888
5.0,129,32.557985
8.0,159,32.662676
10.0,227,32.811656
11.0,218,32.954482
12.0,246,33.115572
6.0,144,33.210324
10.0,205,33.345147
12.0,247,38.782044
14.0,266,38.956656
11.0,212,39.095875
14.0,223,39.241876
9.0,204,39.376045
13.0,260,39.546275
14.0,224,39.692769
13.0,218,39.835742
13.0,245,39.996068
12.0,238,40.15234
14.0,228,46.194437
16.0,289,46.383816
14.0,251,46.548437
14.0,268,46.723935
16.0,303,46.922523
10.0,144,47.016893
18.0,306,47.217087
13.0,232,47.369167
14.0,233,47.520925
15.0,257,47.689318
16.0,283,53.146374
18.0,327,53.361195
18.0,307,53.562259
18.0,320,53.771812
19.0,312,53.976201
17.0,311,54.180399
15.0,250,54.343706
15.0,258,54.512483
15.0,293,54.704345
18.0,290,54.894318
17.0,295,60.356259
18.0,295,60.549413
18.0,344,60.774756
19.0,344,61.000013
20.0,334,61.219017
19.0,324,61.431175
17.0,312,61.635179
15.0,258,61.804141
20.0,313,62.027277
17.0,285,62.230099
17.0,290,68.283264
20.0,319,68.490891
20.0,338,68.710812
18.0,320,68.919277
19.0,344,69.143694
18.0,294,69.335767
20.0,337,69.555062
16.0,278,69.735959
20.0,363,69.972648
20.0,366,70.211574
16.0,244,75.625146
20.0,325,75.836816
16.0,245,75.995744
17.0,301,76.191648
18.0,313,76.395706
16.0,313,76.600331
8.0,160,76.705007
14.0,232,76.856582
13.0,253,77.022441
17.0,271,77.199179
12.0,215,83.187615
12.0,235,83.340309
4.0,116,83.415423
13.0,271,83.590237
16.0,237,83.743638
13.0,200,83.873559
7.0,126,83.9553
17.0,273,84.131782
13.0,193,84.256619
13.0,204,84.388878
12.0,197,89.736374
11.0,189,89.858933
8.0,186,89.979975
12.0,240,90.135546
10.0,204,90.268016
15.0,230,90.417549
10.0,233,90.568858
10.0,184,90.688572
13.0,214,90.827657
12.0,216,90.968482
11.0,181,96.917902
17.0,251,97.081463
21.0,358,97.313829
14.0,223,97.458636
14.0,212,97.596666
17.0,238,97.75106
15.0,180,97.868163
