#{"t_start": 1718698601.0944595, "env_id": "VizdoomDefendCenter-v0"}
r,l,t
0.0,312,12.694865
1.0,286,13.464312
0.0,268,14.173462
0.0,290,14.911918
2.0,422,15.950987
0.0,254,16.587003
0.0,238,24.725594
0.0,392,25.825117
-1.0,284,26.643844
1.0,422,27.696368
-1.0,258,28.355056
-1.0,246,29.049659
0.0,310,29.977163
0.0,352,32.983602
1.0,386,33.833965
1.0,354,34.638592
0.0,252,35.226525
-1.0,288,35.902101
0.0,238,36.473545
0.0,342,39.385597
0.0,302,40.071052
0.0,256,40.656524
0.0,406,41.592359
1.0,386,42.526021
0.0,356,43.402129
1.0,360,46.344893
1.0,410,47.283596
0.0,376,48.157724
1.0,266,48.785834
0.0,270,49.415295
1.0,326,50.213692
0.0,282,50.907302
0.0,274,53.612247
1.0,346,54.477136
0.0,302,55.163343
-1.0,302,55.867426
-1.0,298,56.577981
-1.0,234,57.152745
0.0,338,58.009423
0.0,328,60.688399
2.0,387,61.545303
0.0,356,62.363695
0.0,322,63.094127
0.0,308,63.830467
0.0,406,66.779767
3.0,470,67.763031
2.0,482,68.808975
4.0,502,69.918575
5.0,470,71.005112
4.0,608,74.216545
1.0,358,74.973761
2.0,466,76.003684
2.0,414,76.938132
1.0,394,79.77924
0.0,376,80.553064
4.0,450,81.511122
2.0,426,82.463165
3.0,458,83.504216
2.0,426,86.365953
2.0,410,87.25634
3.0,466,88.279623
1.0,352,89.05886
1.0,454,90.104016
5.0,661,93.506459
5.0,526,94.67993
3.0,474,95.750689
3.0,482,96.833295
3.0,413,99.657364
2.0,250,100.193471
2.0,462,101.217771
2.0,410,102.174727
1.0,390,103.076267
1.0,439,106.014445
1.0,332,106.717599
2.0,390,107.559726
3.0,434,108.542865
0.0,340,109.310072
3.0,418,112.163797
3.0,474,113.150689
3.0,446,114.120464
0.0,326,114.834662
3.0,406,115.772807
6.0,593,119.053082
1.0,304,119.698598
0.0,358,120.471221
4.0,502,121.577882
4.0,462,122.630454
2.0,418,125.510729
0.0,330,126.202955
2.0,470,127.225084
3.0,482,128.369645
2.0,410,129.293134
2.0,446,132.198282
4.0,418,133.122396
3.0,438,134.09586
4.0,454,135.089023
1.0,426,138.038851
4.0,466,139.040903
4.0,498,140.137985
4.0,483,141.193779
4.0,566,144.413897
4.0,486,145.46099
2.0,374,146.280437
1.0,386,147.133453
2.0,478,148.240951
2.0,414,151.12078
3.0,437,152.031596
3.0,518,153.158715
3.0,494,154.235744
4.0,490,157.287483
3.0,441,158.234426
4.0,462,159.210889
5.0,523,160.359917
1.0,410,161.27941
5.0,502,164.318441
4.0,561,165.540266
4.0,454,166.588956
4.0,510,167.80059
1.0,350,170.580132
3.0,366,171.371424
0.0,280,171.970876
2.0,398,172.839628
4.0,502,173.965647
3.0,434,176.919996
0.0,322,177.600847
3.0,442,178.56027
3.0,550,179.756513
0.0,324,180.507393
1.0,430,183.436656
2.0,406,184.299022
2.0,494,185.356645
1.0,374,186.159594
1.0,308,186.849797
1.0,330,187.585899
3.0,426,190.443034
1.0,344,191.178218
1.0,324,191.895356
2.0,474,192.945927
1.0,404,193.867959
1.0,388,196.632675
4.0,532,197.763681
2.0,386,198.621236
5.0,530,199.804891
1.0,442,202.73241
2.0,442,203.681158
3.0,447,204.679375
0.0,302,205.362845
3.0,426,206.35196
5.0,562,209.561508
2.0,348,210.302234
2.0,366,211.110855
5.0,614,212.448367
5.0,544,215.596329
2.0,462,216.569611
2.0,350,217.323935
2.0,446,218.306719
2.0,394,219.182846
1.0,386,221.993194
2.0,382,222.82279
0.0,286,223.461534
3.0,414,224.380969
1.0,418,225.300637
2.0,426,226.275105
3.0,458,229.241353
1.0,326,229.927666
1.0,366,230.707707
4.0,490,231.763279
0.0,328,232.49422
3.0,478,235.421316
2.0,398,236.253572
0.0,402,237.153449
3.0,482,238.237992
4.0,538,241.406325
2.0,418,242.307166
2.0,430,243.241212
3.0,410,244.156182
-1.0,274,244.823614
4.0,510,247.909034
5.0,526,249.009628
2.0,377,249.798818
0.0,326,250.501152
4.0,439,251.47115
2.0,426,254.346055
1.0,386,255.149277
1.0,374,255.954825
4.0,450,256.923028
2.0,486,258.005473
3.0,422,260.939903
6.0,780,262.620395
3.0,406,263.524132
1.0,334,264.281151
5.0,542,267.407298
4.0,506,268.459009
0.0,336,269.190049
1.0,366,269.980158
3.0,390,270.859421
2.0,474,274.195642
3.0,426,275.244001
1.0,406,276.135176
1.0,302,276.819455
5.0,546,278.080218
3.0,434,280.940974
5.0,580,282.173417
1.0,394,283.045259
5.0,482,284.122319
-1.0,252,284.701025
2.0,442,287.713476
6.0,738,289.326974
2.0,378,290.185846
6.0,690,293.742362
3.0,456,294.728107
2.0,370,295.558088
0.0,280,296.210187
1.0,326,296.965903
6.0,601,300.308253
4.0,433,301.258034
2.0,410,302.205682
6.0,545,303.514809
0.0,302,304.270816
3.0,450,307.323353
2.0,442,308.293407
4.0,584,309.612854
5.0,607,311.046601
2.0,394,313.89877
1.0,374,314.715701
2.0,390,315.581059
3.0,424,316.564211
1.0,370,317.454064
2.0,407,320.457109
1.0,374,321.28125
2.0,390,322.188788
4.0,531,323.409697
5.0,490,324.602027
2.0,366,327.391634
2.0,450,328.359538
0.0,334,329.109523
3.0,410,330.047747
3.0,334,330.826381
1.0,374,333.693187
2.0,410,334.617998
1.0,346,335.412086
2.0,412,336.375056
2.0,382,337.270026
1.0,446,340.382177
0.0,338,341.109617
4.0,458,342.113126
7.0,571,343.377951
1.0,328,344.142182
2.0,418,347.165452
4.0,451,348.126181
2.0,308,348.803354
5.0,550,350.053419
2.0,426,351.052881
0.0,334,353.839477
4.0,533,355.003793
5.0,618,356.421854
0.0,322,357.192238
4.0,482,360.33004
3.0,462,361.388391
4.0,440,362.368046
2.0,460,363.398421
3.0,484,364.561833
4.0,502,367.639952
5.0,526,368.811329
2.0,402,369.715699
2.0,490,370.859573
1.0,426,373.798028
1.0,386,374.642093
2.0,450,375.637591
2.0,382,376.496629
1.0,316,377.240126
0.0,334,378.031273
3.0,374,380.852647
5.0,502,381.992334
5.0,590,383.329505
3.0,418,384.316279
3.0,414,387.265525
4.0,418,388.150097
5.0,654,389.585493
-1.0,270,390.211586
6.0,582,393.566118
2.0,390,394.38083
2.0,435,395.33741
3.0,426,396.278598
2.0,406,397.198148
0.0,306,399.923235
6.0,654,401.315394
4.0,457,402.334412
3.0,406,403.273923
3.0,490,404.442758
-1.0,292,407.028676
2.0,390,407.88295
3.0,462,408.942598
0.0,298,409.648539
3.0,471,410.777605
4.0,482,413.834717
1.0,386,414.681295
1.0,370,415.523976
2.0,350,416.325987
2.0,370,417.224405
1.0,332,419.953077
0.0,226,420.450794
1.0,354,421.217699
4.0,390,422.084174
3.0,474,423.161724
5.0,690,426.751472
3.0,534,427.910662
6.0,616,429.278995
3.0,426,430.261258
2.0,388,433.161191
3.0,501,434.24294
2.0,414,435.214997
4.0,538,436.444086
4.0,458,437.556019
1.0,318,440.272057
2.0,406,441.15755
2.0,390,442.053344
3.0,462,443.151233
6.0,759,446.895852
6.0,574,448.170462
2.0,470,449.289376
2.0,454,450.401673
4.0,430,453.389076
1.0,354,454.1673
2.0,398,455.074269
2.0,362,455.898209
4.0,558,457.233078
4.0,562,460.514567
2.0,478,461.605075
3.0,433,462.612791
2.0,338,463.407319
5.0,462,464.521967
2.0,338,467.251932
2.0,406,468.156608
1.0,466,469.218419
4.0,546,470.507946
1.0,354,473.338552
1.0,382,474.17414
3.0,416,475.110371
2.0,414,476.073603
0.0,340,476.857536
3.0,450,477.914602
0.0,354,480.69729
0.0,310,481.372725
3.0,457,482.377186
1.0,328,483.11115
5.0,498,484.296784
1.0,282,486.941297
0.0,394,487.801674
3.0,430,488.79506
4.0,486,489.926953
3.0,450,491.021786
3.0,430,493.983683
-1.0,250,494.532558
2.0,422,495.466353
2.0,370,496.298338
1.0,386,497.193093
6.0,470,500.256895
1.0,406,501.147451
3.0,438,502.143271
7.0,737,503.845489
1.0,378,506.730838
1.0,378,507.566909
3.0,530,508.715967
2.0,426,509.685761
2.0,554,511.00211
0.0,378,513.839224
2.0,408,514.758418
6.0,675,516.326554
3.0,446,517.402797
1.0,310,520.092215
3.0,446,521.077004
2.0,470,522.114784
2.0,412,523.066861
5.0,533,524.350769
3.0,483,527.367555
4.0,458,528.347199
0.0,286,528.988602
6.0,627,530.402972
3.0,436,533.387389
5.0,582,534.664753
2.0,362,535.489374
2.0,426,536.458235
2.0,438,537.490067
3.0,450,540.463929
0.0,326,541.167397
2.0,410,542.064295
3.0,434,543.09281
2.0,320,543.855108
6.0,519,546.986654
3.0,396,547.865037
3.0,410,548.78776
1.0,398,549.684892
4.0,474,550.80213
2.0,394,553.63683
2.0,406,554.500192
4.0,492,555.593503
4.0,474,556.675642
1.0,402,559.606989
1.0,374,560.433127
5.0,530,561.618737
4.0,402,562.534161
5.0,526,563.75449
5.0,556,566.992979
0.0,284,567.612724
-1.0,228,568.12102
2.0,383,568.988702
0.0,342,569.764327
2.0,390,570.68468
1.0,332,573.409066
2.0,402,574.453456
1.0,366,575.303661
3.0,450,576.341139
4.0,462,577.442091
-1.0,282,579.998839
1.0,390,580.81948
3.0,418,581.755256
2.0,418,582.71413
1.0,278,583.376295
4.0,454,586.392578
0.0,310,587.059504
5.0,579,588.353456
5.0,605,589.696993
6.0,571,593.00549
1.0,304,593.664837
2.0,354,594.424252
2.0,398,595.301561
2.0,390,596.205674
2.0,414,597.17322
3.0,418,600.063546
1.0,330,600.774609
4.0,477,601.865439
4.0,517,603.036031
3.0,386,605.905808
1.0,394,606.782164
4.0,506,607.902625
5.0,498,609.022222
4.0,514,610.233759
2.0,374,613.05227
1.0,414,613.966561
3.0,482,615.046363
4.0,418,616.010834
2.0,470,619.086339
1.0,370,619.916896
1.0,378,620.760401
6.0,721,622.416882
0.0,336,623.221224
3.0,384,626.079802
5.0,490,627.134361
4.0,422,628.060576
6.0,639,629.50839
0.0,288,630.193276
5.0,537,633.317225
0.0,232,633.836229
7.0,621,635.218562
0.0,320,635.947253
2.0,442,638.99677
4.0,462,639.990561
1.0,262,640.565394
6.0,792,642.347218
3.0,478,643.492949
2.0,438,646.435628
2.0,406,647.360177
2.0,394,648.255118
2.0,442,649.295716
4.0,494,652.499125
1.0,360,653.302188
3.0,486,654.418509
2.0,458,655.486348
1.0,398,656.456208
1.0,410,659.467239
2.0,378,660.324323
2.0,450,661.385498
2.0,462,662.478161
3.0,506,663.704953
3.0,414,666.672941
3.0,446,667.671963
1.0,438,668.688517
3.0,446,669.737169
0.0,260,670.372157
1.0,414,673.379939
-1.0,264,673.962041
2.0,442,674.971229
3.0,442,675.990015
4.0,466,677.144382
1.0,308,679.932817
6.0,641,681.348372
3.0,550,682.633253
2.0,438,683.67346
0.0,274,686.370216
2.0,406,687.271277
0.0,278,687.897856
2.0,422,688.902483
