#{"t_start": 1722206778.9148006, "env_id": "VizdoomCorridor-v0"}
r,l,t
-76.061081,21,7.194108
-91.349167,35,7.227776
-115.997543,21,7.253391
-75.582581,21,7.276837
-106.536545,30,7.306211
-115.922409,12,7.321659
5.829422,103,7.40049
-87.61824,20,7.424473
-112.03186,19,7.44938
-115.921371,37,7.486726
-60.386505,12,7.506042
-76.317795,30,7.537037
-91.911407,38,7.575723
-46.523163,26,7.603854
-96.971741,28,7.635111
-115.932465,26,7.664064
-87.535751,12,7.682997
-53.429047,13,7.700187
-86.179214,13,7.718879
-111.746536,20,7.742461
-115.365326,13,7.762001
-99.806107,4,7.772858
-115.998474,19,7.797046
-115.977585,29,7.829009
-81.551147,45,7.872466
-97.970703,13,7.890983
-115.948181,71,7.94892
-32.970642,64,8.004323
-88.98027,21,8.029824
-106.775818,36,8.067743
-98.435532,29,8.099258
-106.338455,20,8.12236
-104.412704,21,8.146414
-105.894608,20,8.167292
-94.017471,26,8.193701
-51.866226,20,8.218384
-115.995712,20,8.241723
-68.565765,21,8.264622
-77.936844,19,8.286548
-113.18248,29,8.317216
-113.683701,30,8.350591
-100.148056,65,8.405168
-79.428452,30,8.435605
-81.795212,13,8.457588
-115.931046,27,8.487245
-96.489044,20,8.511762
-66.822952,22,8.536378
-94.257217,29,8.56533
-85.536026,13,8.584523
-115.793365,22,8.611273
-95.885117,13,8.630874
-90.178574,30,8.660799
-68.792984,66,8.718691
-115.977951,18,8.740239
-78.039001,29,8.768161
-98.491714,38,8.804232
-94.567688,43,8.844797
-115.976898,11,8.863469
-113.171158,20,8.88762
-66.882446,21,8.911354
-106.89299,21,8.935582
-68.438553,33,8.968101
-65.984161,20,8.991909
-114.931854,21,9.015741
-115.99794,13,9.034389
-111.474411,28,9.062519
-115.977081,13,9.080392
-115.995026,30,9.111189
-115.463699,28,9.140976
-92.461533,35,9.176185
-113.314377,12,9.193367
-90.728745,21,9.216951
-115.997131,18,9.240489
-92.761337,45,9.283005
-115.983978,12,9.299063
-68.709122,27,9.327746
-114.117493,42,9.367916
