#{"t_start": 1725343007.7684186, "env_id": "VizdoomPredictPosition-v0"}
r,l,t
-0.063,16,1.567803
-0.063,16,1.588173
-0.083,21,1.61479
-0.095,24,1.645059
-0.059,15,1.664605
-0.083,21,1.691092
-0.063,16,1.711556
-0.079,20,1.737443
-0.071,18,1.760325
-0.059,15,1.781291
-0.067,17,1.803936
-0.059,15,1.824138
-0.083,21,1.851099
-0.075,19,1.876193
-0.059,15,1.895767
-0.059,15,1.914769
-0.067,17,1.936344
-0.083,21,1.962971
-0.079,20,1.988645
-0.067,17,2.01071
-0.067,17,2.032874
-0.091,23,2.061969
0.955,12,2.077697
-0.063,16,2.0982
-0.087,22,2.125975
-0.091,23,2.155354
-0.067,17,2.177332
-0.063,16,5.220276
-0.059,15,5.242176
-0.075,19,5.268332
-0.075,19,5.294266
-0.067,17,5.319046
0.935,17,5.34215
-0.067,17,5.363884
-0.079,20,5.388716
-0.059,15,5.408
-0.063,16,5.428593
0.95,13,5.444895
-0.059,15,5.464193
-0.059,15,5.483257
-0.071,18,5.506124
-0.063,16,5.526747
-0.059,15,5.545613
-0.087,22,5.572898
-0.063,16,5.593093
-0.059,15,5.612302
-0.067,17,5.634478
-0.087,22,5.6618
-0.063,16,5.682331
-0.059,15,5.701022
-0.083,21,5.727087
-0.083,21,5.753309
-0.067,17,5.775274
-0.107,27,5.808835
-0.083,21,5.836739
-0.063,16,5.857903
-0.079,20,8.820383
-0.067,17,8.845143
-0.075,19,8.871743
0.944,14,8.891868
-0.091,23,8.924366
-0.087,22,8.95581
-0.075,19,8.982323
-0.059,15,9.003853
-0.063,16,9.026353
-0.075,19,9.052934
-0.059,15,9.074956
-0.071,18,9.099964
-0.063,16,9.122337
-0.075,19,9.150731
-0.075,19,9.177264
-0.063,16,9.199434
-0.095,24,9.231811
-0.083,21,9.262167
-0.103,26,9.297603
-0.079,20,9.326716
-0.071,18,9.351067
-0.059,15,9.371655
-0.079,20,9.397393
-0.059,15,9.416716
-0.067,17,9.438561
-0.063,16,9.459803
-0.059,15,9.481603
-0.067,17,12.442083
-0.059,15,12.460974
-0.071,18,12.483604
-0.063,16,12.504277
-0.059,15,12.523443
-0.075,19,12.547476
-0.059,15,12.566865
-0.079,20,12.592067
-0.087,22,12.617415
-0.059,15,12.638237
-0.059,15,12.659597
-0.083,21,12.6894
-0.071,18,12.714877
-0.063,16,12.736876
-0.103,26,12.772371
-0.083,21,12.800075
-0.067,17,12.823786
-0.067,17,12.847247
-0.071,18,12.87232
-0.075,19,12.898424
-0.059,15,12.919074
-0.075,19,12.944804
-0.079,20,12.972125
-0.067,17,12.994914
-0.067,17,13.019186
-0.095,24,13.053091
-0.067,17,13.076063
-0.083,21,16.049659
0.951,13,16.066658
-0.059,15,16.086331
-0.071,18,16.108994
-0.083,21,17.202137
-0.063,16,17.222887
-0.087,22,17.250314
-0.087,22,17.277764
-0.067,17,17.29845
-0.067,17,17.320145
-0.059,15,17.338325
-0.059,15,17.356946
0.94,15,17.375632
0.953,12,17.39059
-0.071,18,17.4128
-0.067,17,17.433353
-0.095,24,17.462341
-0.067,17,17.484491
-0.063,16,17.505772
0.936,16,17.524798
-0.071,18,17.547028
-0.075,19,17.571903
-0.063,16,17.592337
