#{"t_start": 1725341135.8457186, "env_id": "VizdoomPredictPosition-v0"}
r,l,t
-0.071,18,6.122052
-0.067,17,6.138492
-0.059,15,6.144533
-0.063,16,6.150097
-0.079,20,6.156943
-0.067,17,6.162812
-0.071,18,6.169003
0.946,14,6.173975
-0.067,17,6.17992
-0.147,37,6.190507
0.949,13,6.195155
-0.063,16,6.200733
-0.071,18,6.206908
-0.059,15,6.212174
-0.067,17,6.218004
-0.063,16,6.223488
-0.059,15,6.228827
-0.059,15,6.234053
0.893,27,6.242729
-0.067,17,6.248477
-0.095,24,6.256232
-0.075,19,6.262696
-0.091,23,6.26992
-0.067,17,6.275673
-0.083,21,6.282686
-0.067,17,6.288504
-0.071,18,6.294624
-0.087,22,13.629001
-0.115,29,13.638551
-0.075,19,13.645032
-0.063,16,13.650643
-0.075,19,13.657018
-0.071,18,13.663204
-0.063,16,13.668766
-0.087,22,13.675468
-0.063,16,13.680995
-0.087,22,13.688323
0.958,11,13.692443
-0.071,18,13.698616
-0.071,18,13.704726
-0.075,19,13.711193
-0.063,16,13.716787
-0.063,16,13.722363
-0.059,15,13.727438
-0.071,18,13.733595
-0.075,19,13.740019
-0.067,17,13.74583
-0.063,16,13.751184
-0.067,17,13.757029
-0.063,16,13.762529
0.91,23,13.770027
-0.059,15,13.775248
-0.079,20,13.782025
-0.067,17,13.787904
-0.063,16,16.285124
-0.087,22,16.292596
-0.067,17,16.298558
-0.075,19,16.304923
-0.079,20,16.311613
-0.071,18,16.317744
-0.067,17,16.323608
-0.059,15,16.328861
-0.087,22,16.335999
-0.095,24,16.343859
-0.071,18,16.350494
-0.063,16,16.356009
-0.067,17,16.361804
-0.067,17,16.367497
-0.083,21,16.374608
-0.063,16,16.380118
-0.083,21,16.386989
-0.063,16,16.392487
-0.087,22,16.3995
-0.107,27,16.408156
-0.071,18,16.414123
-0.107,27,16.422734
-0.071,18,16.428836
-0.095,24,16.436645
-0.075,19,16.44303
-0.071,18,16.44908
-0.063,16,18.882582
-0.071,18,18.888509
-0.067,17,18.894416
-0.075,19,18.900851
-0.095,24,18.908796
-0.095,24,18.916629
-0.071,18,18.922719
0.941,15,18.927934
-0.107,27,18.936632
0.951,13,18.94128
-0.067,17,18.946971
-0.063,16,18.952486
-0.063,16,18.958099
-0.067,17,18.963935
-0.091,23,18.971461
-0.059,15,18.976721
-0.079,20,18.983325
-0.063,16,18.988873
-0.059,15,18.994091
-0.063,16,18.999638
-0.071,18,19.005754
-0.067,17,19.011577
-0.067,17,19.017426
-0.063,16,19.022912
-0.059,15,19.028228
-0.071,18,19.034825
-0.067,17,19.040634
-0.071,18,19.046659
-0.059,15,21.488189
-0.071,18,21.494321
-0.075,19,21.500605
0.923,20,21.50736
-0.071,18,21.51362
-0.063,16,21.519019
-0.059,15,21.524288
-0.059,15,21.529545
-0.071,18,21.535762
-0.067,17,21.541611
-0.063,16,21.547205
-0.059,15,21.552466
-0.079,20,21.559295
-0.071,18,21.5654
-0.071,18,21.571466
-0.091,23,21.578796
-0.095,24,21.586716
-0.071,18,21.592822
-0.143,36,21.604031
-0.079,20,21.610641
-0.111,28,21.619495
-0.071,18,21.625602
-0.063,16,21.631144
-0.067,17,21.636944
-0.091,23,21.644499
-0.071,18,21.650543
-0.071,18,24.082736
0.941,15,24.088072
-0.059,15,24.093497
-0.067,17,24.099364
-0.063,16,24.105057
-0.059,15,24.110376
-0.071,18,24.116573
-0.067,17,24.122403
-0.059,15,24.127666
-0.075,19,24.134045
-0.071,18,24.140276
-0.107,27,24.148934
-0.067,17,24.154794
0.933,17,24.160934
-0.071,18,24.16694
-0.071,18,24.173056
-0.075,19,24.179346
-0.067,17,24.185139
-0.063,16,24.190767
-0.067,17,24.196558
-0.075,19,24.202884
-0.075,19,24.209007
-0.091,23,24.216592
-0.107,27,24.225178
-0.063,16,24.230529
-0.063,16,24.236013
-0.071,18,24.242148
0.959,11,24.246188
-0.079,20,26.666047
-0.075,19,26.672564
-0.079,20,26.679335
-0.079,20,26.685985
-0.087,22,26.692912
-0.075,19,26.698813
-0.067,17,26.70473
-0.059,15,26.70999
-0.067,17,26.71564
-0.123,31,26.725402
-0.087,22,26.732657
-0.059,15,26.737866
-0.067,17,26.743657
-0.083,21,26.750612
-0.079,20,26.757376
-0.067,17,26.76313
-0.091,23,26.770653
-0.135,34,26.780983
-0.063,16,26.786476
-0.075,19,26.792842
-0.067,17,26.798626
-0.075,19,26.804866
-0.059,15,26.810185
-0.095,24,26.817958
0.938,16,26.823421
-0.059,15,26.828637
-0.063,16,29.281335
-0.063,16,29.287037
-0.075,19,29.293467
-0.067,17,29.29934
-0.071,18,29.30553
-0.099,25,29.313592
-0.091,23,29.321059
-0.071,18,29.327175
-0.095,24,29.334935
-0.079,20,29.341398
0.96,10,29.34517
-0.115,29,29.354756
-0.063,16,29.360382
-0.059,15,29.365589
-0.063,16,29.371137
-0.071,18,29.377239
-0.063,16,29.382858
-0.067,17,29.388668
-0.111,28,29.397489
-0.063,16,29.403531
-0.087,22,29.410831
-0.059,15,29.416015
-0.059,15,29.42124
-0.075,19,29.427591
-0.063,16,29.433292
-0.071,18,29.439388
-0.087,22,31.978836
0.951,13,31.983839
-0.067,17,31.989882
-0.071,18,31.99603
-0.059,15,32.001241
-0.071,18,32.007416
-0.079,20,32.014182
0.956,11,32.018292
-0.063,16,32.023796
-0.075,19,32.030239
-0.075,19,32.036486
-0.063,16,32.041988
-0.075,19,32.048342
-0.063,16,32.053848
-0.075,19,32.06037
-0.099,25,32.068168
-0.091,23,32.076143
-0.075,19,32.082501
0.942,15,32.087831
-0.071,18,32.093843
-0.059,15,32.099052
0.935,17,32.104754
-0.087,22,32.112054
-0.075,19,32.118417
-0.087,22,32.125458
0.91,23,32.132764
-0.067,17,32.138685
-0.083,21,32.14576
-0.067,17,34.560964
-0.071,18,34.567224
-0.063,16,34.572942
-0.071,18,34.579108
-0.087,22,34.586307
-0.059,15,34.591532
-0.083,21,34.598586
-0.067,17,34.604419
-0.067,17,34.610227
-0.063,16,34.615798
-0.067,17,34.621661
-0.067,17,34.627491
-0.079,20,34.634059
-0.083,21,34.640969
-0.063,16,34.646424
-0.067,17,34.652278
-0.079,20,34.658721
-0.071,18,34.66483
-0.075,19,34.671304
0.951,13,34.67585
-0.075,19,34.682206
-0.095,24,34.689831
-0.063,16,34.695318
-0.091,23,34.702661
-0.063,16,34.708033
-0.071,18,34.714134
-0.063,16,34.719773
-0.063,16,34.725282
-0.075,19,37.165411
0.903,25,37.173507
-0.067,17,37.179523
-0.067,17,37.185373
-0.067,17,37.191183
-0.063,16,37.196727
-0.091,23,37.204371
-0.063,16,37.209921
-0.071,18,37.216056
-0.079,20,37.222709
-0.059,15,37.228059
-0.075,19,37.234416
-0.091,23,37.241837
-0.059,15,37.247089
-0.071,18,37.253323
-0.067,17,37.259161
-0.067,17,37.264899
-0.071,18,37.270999
-0.075,19,37.277437
-0.063,16,37.283011
-0.087,22,37.290207
-0.063,16,37.295769
-0.063,16,37.301351
-0.059,15,37.306617
-0.071,18,37.3127
-0.063,16,37.318187
-0.075,19,37.324652
-0.063,16,37.330087
-0.063,16,39.761027
-0.063,16,39.766749
-0.075,19,39.773386
-0.067,17,39.779196
0.94,15,39.78442
-0.071,18,39.790411
-0.091,23,39.798004
-0.059,15,39.803102
-0.059,15,39.808203
-0.087,22,39.815391
-0.071,18,39.821611
0.953,12,39.827236
-0.059,15,39.832542
-0.063,16,39.838119
-0.059,15,39.843535
-0.071,18,39.849703
-0.067,17,39.855548
-0.075,19,39.86189
-0.079,20,39.868665
-0.079,20,39.875213
-0.059,15,39.880446
-0.087,22,39.88767
-0.075,19,39.893873
-0.063,16,39.899431
-0.067,17,39.905285
-0.087,22,39.912461
-0.103,26,39.920621
-0.071,18,39.926724
-0.079,20,42.342233
-0.059,15,42.34762
-0.063,16,42.353207
-0.079,20,42.360256
-0.087,22,42.36748
-0.079,20,42.374157
-0.067,17,42.3801
-0.143,36,42.391453
-0.083,21,42.398642
-0.059,15,42.403908
-0.063,16,42.409526
-0.063,16,42.414912
-0.079,20,42.42159
-0.071,18,42.427404
-0.071,18,42.433596
-0.107,27,42.442307
-0.083,21,42.449248
-0.059,15,42.454498
0.941,15,42.459777
-0.067,17,42.465591
-0.059,15,42.470848
0.954,12,42.47513
-0.059,15,42.480476
-0.063,16,42.485987
-0.071,18,42.492119
-0.067,17,42.497897
-0.059,15,42.503262
-0.059,15,44.944325
-0.087,22,44.953635
-0.059,15,44.959737
-0.087,22,44.966948
-0.071,18,44.973059
-0.099,25,44.981138
-0.071,18,44.987264
-0.079,20,44.993999
-0.059,15,44.999238
0.932,17,45.004882
-0.151,38,45.016075
-0.075,19,45.023048
-0.075,19,45.029422
-0.067,17,45.035222
-0.059,15,45.040327
-0.067,17,45.046204
-0.063,16,45.05172
-0.059,15,45.056906
-0.067,17,45.062694
-0.079,20,45.06943
-0.067,17,45.075217
-0.067,17,45.081463
-0.071,18,45.089565
-0.063,16,45.095295
0.914,22,45.10251
-0.115,29,45.111507
-0.083,21,47.533142
-0.067,17,47.539249
-0.063,16,47.544863
-0.063,16,47.550406
-0.079,20,47.556903
-0.067,17,47.56278
-0.083,21,47.569444
-0.087,22,47.576493
-0.059,15,47.581739
-0.079,20,47.588382
-0.063,16,47.59391
0.948,13,47.598539
-0.067,17,47.604322
-0.059,15,47.609643
-0.067,17,47.615437
-0.063,16,47.620957
-0.059,15,47.626155
-0.075,19,47.632588
-0.079,20,47.639244
-0.083,21,47.646173
-0.083,21,47.653055
-0.063,16,47.658677
0.954,12,47.663023
-0.087,22,47.669956
-0.095,24,47.677543
-0.091,23,47.685195
-0.059,15,47.69043
-0.095,24,50.126887
-0.079,20,50.133903
-0.075,19,50.140496
-0.063,16,50.14596
-0.059,15,50.151232
-0.059,15,50.156494
-0.083,21,50.163496
-0.079,20,50.170017
-0.079,20,50.176731
-0.071,18,50.182891
-0.059,15,50.188244
-0.063,16,50.193749
-0.063,16,50.199252
-0.087,22,50.206473
-0.079,20,50.213253
-0.071,18,50.219401
-0.067,17,50.225105
-0.107,27,50.233748
0.959,11,50.237942
-0.079,20,50.244592
-0.071,18,50.250666
-0.067,17,50.256444
-0.063,16,50.262091
-0.115,29,50.271366
-0.067,17,50.277137
-0.067,17,50.282952
-0.063,16,50.288545
